Date,FareProduct,TransitCard,PaymentType,BusNo,TransactionType,SeqNo,GrpQty,TotalCost,Bonus,Change,TotalChange,ValueLeft,RidesLeft,RenewedAdvCount,Status,Company,Vehicle,Hour,Minute,Trip No,Route,Departure,Arrival,Avg Departure Diff,Avg Scheduled Travel,Avg Arrival Diff
2016-04-14 06:19:35,ASI,160041892660325,,3295,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3295,5,41,293001,20cc,2016-04-14 05:44:45,2016-04-14 06:36:18,3.8,55.0,0.3
2016-04-14 06:20:14,ASI,160036514916436,,3295,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,1.75,Unlmtd,0.0,Success,First Transit,3295,5,41,293001,20cc,2016-04-14 05:44:45,2016-04-14 06:36:18,3.8,55.0,0.3
2016-04-14 06:37:29,Reg SV Regular,160039950448245,,3295,SV Entry (Tag On),,1,0.75,0.0,-0.75,-0.75,14.0,Unlmtd,,Success,First Transit,3295,6,36,293002,20cc,2016-04-14 06:37:02,2016-04-14 07:32:18,1.0,56.0,0.3
2016-04-14 06:41:32,ASI,160005334490070,,3295,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3295,6,36,293002,20cc,2016-04-14 06:37:02,2016-04-14 07:32:18,1.0,56.0,0.3
2016-04-14 07:04:17,Reg SV Regular,160005662299994,,3295,SV Entry (Tag On),,1,0.75,0.0,-0.75,-0.75,6.5,Unlmtd,,Success,First Transit,3295,6,36,293002,20cc,2016-04-14 06:37:02,2016-04-14 07:32:18,1.0,56.0,0.3
2016-04-14 07:05:43,ASI,160041273463208,,3295,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3295,6,36,293002,20cc,2016-04-14 06:37:02,2016-04-14 07:32:18,1.0,56.0,0.3
2016-04-14 07:08:41,Reg SV Regular,160000384020240,,3295,SV Entry (Tag On),,1,0.75,0.0,-0.75,-0.75,3.65,Unlmtd,,Success,First Transit,3295,6,36,293002,20cc,2016-04-14 06:37:02,2016-04-14 07:32:18,1.0,56.0,0.3
2016-04-14 07:43:34,ASI,160005641208793,,3295,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3295,7,32,293003,20cc,2016-04-14 07:32:33,2016-04-14 08:38:47,0.6,67.0,-0.2
2016-04-14 07:57:35,ASI,160005503560471,,3295,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3295,7,32,293003,20cc,2016-04-14 07:32:33,2016-04-14 08:38:47,0.6,67.0,-0.2
2016-04-14 08:00:17,Reg SV Regular,160005107238235,,3295,SV Entry (Tag On),,1,0.75,0.0,-0.75,-0.75,49.95,Unlmtd,,Success,First Transit,3295,7,32,293003,20cc,2016-04-14 07:32:33,2016-04-14 08:38:47,0.6,67.0,-0.2
2016-04-14 08:07:20,Reg SV Sr/Dis,1700048820798255377,,3295,SV Entry (Tag On),,1,0.35,0.0,-0.35,-0.35,9.3,Unlmtd,,Success,First Transit,3295,7,32,293003,20cc,2016-04-14 07:32:33,2016-04-14 08:38:47,0.6,67.0,-0.2
2016-04-14 08:24:14,DCFS EZ (New),1700885680433557769,,3295,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3295,7,32,293003,20cc,2016-04-14 07:32:33,2016-04-14 08:38:47,0.6,67.0,-0.2
2016-04-14 08:42:03,ASI,160005585591519,,3295,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3295,8,39,293004,20cc,2016-04-14 08:39:18,2016-04-14 09:48:33,0.3,69.0,0.6
2016-04-14 08:45:25,ASI,160005654484638,,3295,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3295,8,39,293004,20cc,2016-04-14 08:39:18,2016-04-14 09:48:33,0.3,69.0,0.6
2016-04-14 09:05:10,Reg SV Regular,1700062976763654415,,3295,SV Entry (Tag On),,1,0.75,0.0,-0.75,-0.75,10.9,Unlmtd,,Success,First Transit,3295,8,39,293004,20cc,2016-04-14 08:39:18,2016-04-14 09:48:33,0.3,69.0,0.6
2016-04-14 09:06:30,ASI,160005328435354,,3295,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3295,8,39,293004,20cc,2016-04-14 08:39:18,2016-04-14 09:48:33,0.3,69.0,0.6
2016-04-14 09:14:02,Reg SV Regular,160008237754394,,3295,SV Entry (Tag On),,1,0.75,0.0,-0.75,-0.75,9.15,Unlmtd,,Success,First Transit,3295,8,39,293004,20cc,2016-04-14 08:39:18,2016-04-14 09:48:33,0.3,69.0,0.6
2016-04-14 09:19:40,ASI,160005501131358,,3295,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3295,8,39,293004,20cc,2016-04-14 08:39:18,2016-04-14 09:48:33,0.3,69.0,0.6
2016-04-14 09:54:43,DCFS EZ (New),1700885680433557769,,3295,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3295,9,48,293005,20cc,2016-04-14 09:49:18,2016-04-14 10:58:18,1.3,70.0,0.3
2016-04-14 10:06:44,ASI,160033065042183,,3295,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3295,9,48,293005,20cc,2016-04-14 09:49:18,2016-04-14 10:58:18,1.3,70.0,0.3
2016-04-14 10:13:43,ASI,160005579565594,,3295,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3295,9,48,293005,20cc,2016-04-14 09:49:18,2016-04-14 10:58:18,1.3,70.0,0.3
2016-04-14 10:28:05,ASI,160005326662231,,3295,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3295,9,48,293005,20cc,2016-04-14 09:49:18,2016-04-14 10:58:18,1.3,70.0,0.3
2016-04-14 13:29:21,ASI,160005596559513,,3295,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3295,13,24,293008,20cc,2016-04-14 13:24:36,2016-04-14 14:39:06,0.6,75.0,0.1
2016-04-14 13:37:11,EZ Pass S/D Z0,160005893988316,,3295,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3295,13,24,293008,20cc,2016-04-14 13:24:36,2016-04-14 14:39:06,0.6,75.0,0.1
2016-04-14 13:40:07,ASI,160005598969751,,3295,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3295,13,24,293008,20cc,2016-04-14 13:24:36,2016-04-14 14:39:06,0.6,75.0,0.1
2016-04-14 13:40:20,ASI,160008084963676,,3295,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3295,13,24,293008,20cc,2016-04-14 13:24:36,2016-04-14 14:39:06,0.6,75.0,0.1
2016-04-14 13:53:36,Reg SV Regular,160013797447280,,3295,SV Entry (Tag On),,1,0.75,0.0,-0.75,-0.75,24.75,Unlmtd,,Success,First Transit,3295,13,24,293008,20cc,2016-04-14 13:24:36,2016-04-14 14:39:06,0.6,75.0,0.1
2016-04-14 13:54:30,EZ Pass S/D Z0,160008891024514,,3295,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3295,13,24,293008,20cc,2016-04-14 13:24:36,2016-04-14 14:39:06,0.6,75.0,0.1
2016-04-14 14:02:23,EZ Pass S/D Z0,1702182065309118720,,3295,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.25,Unlmtd,0.0,Success,First Transit,3295,13,24,293008,20cc,2016-04-14 13:24:36,2016-04-14 14:39:06,0.6,75.0,0.1
2016-04-14 14:05:02,ASI,160005587677910,,3295,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3295,13,24,293008,20cc,2016-04-14 13:24:36,2016-04-14 14:39:06,0.6,75.0,0.1
2016-04-14 14:05:04,ASI,160020378727840,,3295,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3295,13,24,293008,20cc,2016-04-14 13:24:36,2016-04-14 14:39:06,0.6,75.0,0.1
2016-04-14 14:06:36,Reg SV Regular,160005053906710,,3295,SV Entry (Tag On),,1,0.75,0.0,-0.75,-0.75,4.75,Unlmtd,,Success,First Transit,3295,13,24,293008,20cc,2016-04-14 13:24:36,2016-04-14 14:39:06,0.6,75.0,0.1
2016-04-14 14:08:33,ASI,160008084963676,,3295,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3295,13,24,293008,20cc,2016-04-14 13:24:36,2016-04-14 14:39:06,0.6,75.0,0.1
2016-04-14 14:19:03,ASI,160028110442990,,3295,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3295,13,24,293008,20cc,2016-04-14 13:24:36,2016-04-14 14:39:06,0.6,75.0,0.1
2016-04-14 14:40:45,ASI,160008105795354,,3295,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3295,14,39,293009,20cc,2016-04-14 14:39:36,2016-04-14 15:51:36,0.6,72.0,0.6
2016-04-14 14:44:40,ASI,160028111406671,,3295,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3295,14,39,293009,20cc,2016-04-14 14:39:36,2016-04-14 15:51:36,0.6,72.0,0.6
2016-04-14 14:44:44,ASI,160005597508634,,3295,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3295,14,39,293009,20cc,2016-04-14 14:39:36,2016-04-14 15:51:36,0.6,72.0,0.6
2016-04-14 14:44:58,ASI,160038273293874,,3295,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3295,14,39,293009,20cc,2016-04-14 14:39:36,2016-04-14 15:51:36,0.6,72.0,0.6
2016-04-14 14:45:43,ASI,160005565737751,,3295,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3295,14,39,293009,20cc,2016-04-14 14:39:36,2016-04-14 15:51:36,0.6,72.0,0.6
2016-04-14 15:08:25,Reg SV Student,160005292123358,,3295,SV Entry (Tag On),,1,0.5,0.0,-0.5,-0.5,1.0,Unlmtd,,Success,First Transit,3295,14,39,293009,20cc,2016-04-14 14:39:36,2016-04-14 15:51:36,0.6,72.0,0.6
