Date,FareProduct,TransitCard,PaymentType,BusNo,TransactionType,SeqNo,GrpQty,TotalCost,Bonus,Change,TotalChange,ValueLeft,RidesLeft,RenewedAdvCount,Status,Company,Vehicle,Hour,Minute,Trip No,Route,Departure,Arrival,Avg Departure Diff,Avg Scheduled Travel,Avg Arrival Diff
2016-04-19 10:09:18,ASI,160005342376154,,3219,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3219,9,54,102009,10,2016-04-19 09:58:33,2016-04-19 10:22:18,4.6,23.0,5.3
2016-04-19 12:25:27,ASI,160020984637128,,3219,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3219,12,12,102014,10,2016-04-19 12:14:48,2016-04-19 12:33:18,2.8,21.0,0.3
2016-04-19 14:16:38,ASI,160005754143837,,3219,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3219,14,5,102018,10,2016-04-19 14:06:33,2016-04-19 14:26:03,1.6,20.0,1.1
2016-04-19 15:56:29,Reg SV Regular,160041343423604,,3219,SV Entry (Tag On),,1,0.75,0.0,-0.75,-0.75,28.9,Unlmtd,,Success,First Transit,3219,15,51,102022,10,2016-04-19 15:51:18,2016-04-19 16:12:03,0.3,21.0,0.1
2016-04-19 16:23:15,ASI,160033085168745,,3219,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3219,16,16,102023,10,2016-04-19 16:17:03,2016-04-19 16:42:48,1.1,23.0,3.8
2016-04-19 16:35:35,EZ Pass AdultZ0,160008672579678,,3219,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3219,16,16,102023,10,2016-04-19 16:17:03,2016-04-19 16:42:48,1.1,23.0,3.8
2016-04-19 17:10:14,Reg SV Regular,160007591080677,,3219,SV Entry (Tag On),,1,0.75,0.0,-0.75,-0.75,7.25,Unlmtd,,Success,First Transit,3219,17,8,102025,10,2016-04-19 17:08:33,2016-04-19 17:34:48,0.6,26.0,0.8
2016-04-19 17:10:19,Reg SV Regular,160041801922162,,3219,SV Entry (Tag On),,1,0.75,0.0,-0.75,-0.75,17.75,Unlmtd,,Success,First Transit,3219,17,8,102025,10,2016-04-19 17:08:33,2016-04-19 17:34:48,0.6,26.0,0.8
2016-04-19 17:24:00,ASI,160033085168745,,3219,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3219,17,8,102025,10,2016-04-19 17:08:33,2016-04-19 17:34:48,0.6,26.0,0.8
2016-04-19 17:48:28,ASI,160005643169753,,3219,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3219,17,41,102026,10,2016-04-19 17:41:18,2016-04-19 18:01:33,0.3,20.0,0.6
2016-04-19 18:06:48,Reg SV Regular,160002429447743,,3219,SV Entry (Tag On),,1,0.75,0.0,-0.75,-0.75,104.05,Unlmtd,,Success,First Transit,3219,18,3,102027,10,2016-04-19 18:03:18,2016-04-19 18:25:03,0.3,22.0,0.1
2016-04-19 19:01:13,Reg SV Regular,160008861405479,,3219,SV Entry (Tag On),,1,0.75,0.0,-0.75,-0.75,6.5,Unlmtd,,Success,First Transit,3219,18,59,102029,10,2016-04-19 18:59:18,2016-04-19 19:22:18,0.3,22.0,1.3
2016-04-19 19:29:13,Reg SV Regular,160008306585430,,3219,SV Entry (Tag On),,1,0.75,0.0,-0.75,-0.75,11.0,Unlmtd,,Success,First Transit,3219,19,28,102030,10,2016-04-19 19:28:18,2016-04-19 19:43:33,0.3,15.0,0.6
2016-04-19 19:30:40,Reg SV Regular,160008270348310,,3219,SV Entry (Tag On),,1,0.75,0.0,-0.75,-0.75,8.5,Unlmtd,,Success,First Transit,3219,19,28,102030,10,2016-04-19 19:28:18,2016-04-19 19:43:33,0.3,15.0,0.6
2016-04-19 19:30:43,Reg SV Regular,160008534983191,,3219,SV Entry (Tag On),,1,0.75,0.0,-0.75,-0.75,24.25,Unlmtd,,Success,First Transit,3219,19,28,102030,10,2016-04-19 19:28:18,2016-04-19 19:43:33,0.3,15.0,0.6
2016-04-19 19:33:46,ASI,160041274323849,,3219,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3219,19,28,102030,10,2016-04-19 19:28:18,2016-04-19 19:43:33,0.3,15.0,0.6
2016-04-19 07:08:35,Reg SV Regular,160008360930597,,3209,SV Entry (Tag On),,1,0.75,0.0,-0.75,-0.75,30.25,Unlmtd,,Success,First Transit,3209,6,59,501003,52,2016-04-19 07:03:33,2016-04-19 07:41:18,4.6,36.0,6.3
2016-04-19 07:13:17,Reg SV Regular,160007833178115,,3209,SV Entry (Tag On),,1,0.75,0.0,-0.75,-0.75,8.0,Unlmtd,,Success,First Transit,3209,6,59,501003,52,2016-04-19 07:03:33,2016-04-19 07:41:18,4.6,36.0,6.3
2016-04-19 07:55:26,Reg SV College,1702146485509976328,,3209,SV Entry (Tag On),,1,0.75,0.0,-0.75,-0.75,7.75,Unlmtd,,Success,First Transit,3209,7,44,501004,51,2016-04-19 07:44:48,2016-04-19 08:15:48,0.8,24.0,7.8
2016-04-19 07:57:56,Reg SV Regular,160005277962713,,3209,SV Entry (Tag On),,1,0.75,0.0,-0.75,-0.75,20.9,Unlmtd,,Success,First Transit,3209,7,44,501004,51,2016-04-19 07:44:48,2016-04-19 08:15:48,0.8,24.0,7.8
2016-04-19 08:01:20,Reg SV Sr/Dis,1700216133955252484,,3209,SV Entry (Tag On),,1,0.35,0.0,-0.35,-0.35,3.5,Unlmtd,,Success,First Transit,3209,7,44,501004,51,2016-04-19 07:44:48,2016-04-19 08:15:48,0.8,24.0,7.8
2016-04-19 08:23:44,Reg SV Regular,160008092759835,,3209,SV Entry (Tag On),,1,0.75,0.0,-0.75,-0.75,14.0,Unlmtd,,Success,First Transit,3209,8,11,501005,51,2016-04-19 08:16:18,2016-04-19 08:43:19,5.3,25.0,7.3
2016-04-19 08:23:46,Reg SV Regular,160008416855194,,3209,SV Entry (Tag On),,1,0.75,0.0,-0.75,-0.75,22.5,Unlmtd,,Success,First Transit,3209,8,11,501005,51,2016-04-19 08:16:18,2016-04-19 08:43:19,5.3,25.0,7.3
2016-04-19 08:23:49,Reg SV Regular,160008371740639,,3209,SV Entry (Tag On),,1,0.75,0.0,-0.75,-0.75,57.5,Unlmtd,,Success,First Transit,3209,8,11,501005,51,2016-04-19 08:16:18,2016-04-19 08:43:19,5.3,25.0,7.3
2016-04-19 09:23:50,EZ Pass AdultZ0,160005832016476,,3209,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3209,9,13,501007,51,2016-04-19 09:14:49,2016-04-19 09:40:34,1.8,25.0,2.6
2016-04-19 09:29:20,Reg SV Regular,160005820690399,,3209,SV Entry (Tag On),,1,0.75,0.0,-0.75,-0.75,4.0,Unlmtd,,Success,First Transit,3209,9,13,501007,51,2016-04-19 09:14:49,2016-04-19 09:40:34,1.8,25.0,2.6
2016-04-19 11:18:52,ASI,160036515261071,,3209,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3209,11,10,501011,51,2016-04-19 11:12:05,2016-04-19 11:38:50,2.1,26.0,2.8
2016-04-19 11:19:42,ASI,160005509379991,,3209,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.35,Unlmtd,0.0,Success,First Transit,3209,11,10,501011,51,2016-04-19 11:12:05,2016-04-19 11:38:50,2.1,26.0,2.8
2016-04-19 12:20:12,ASI,160008050674760,,3209,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,1.25,Unlmtd,0.0,Success,First Transit,3209,12,13,501013,51,2016-04-19 12:14:57,2016-04-19 12:40:27,2.0,26.0,1.5
2016-04-19 15:44:11,Reg SV Regular,160005411475994,,3209,SV Entry (Tag On),,1,0.75,0.0,-0.75,-0.75,3.75,Unlmtd,,Success,First Transit,3209,15,31,602003,60,2016-04-19 15:31:26,2016-04-19 15:53:26,0.4,23.0,-0.6
2016-04-19 15:59:33,ASI,160005598420953,,3209,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3209,15,56,602004,60,2016-04-19 15:57:12,2016-04-19 16:18:42,1.2,19.0,3.7
2016-04-19 17:20:20,Reg SV Regular,160005825331676,,3209,SV Entry (Tag On),,1,0.75,0.0,-0.75,-0.75,2.0,Unlmtd,,Success,First Transit,3209,17,17,602007,60,2016-04-19 17:20:03,2016-04-19 17:43:33,3.1,24.0,2.6
2016-04-19 17:37:28,ASI,160005598420953,,3209,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3209,17,17,602007,60,2016-04-19 17:20:03,2016-04-19 17:43:33,3.1,24.0,2.6
2016-04-19 18:07:23,Reg SV Regular,160005277587031,,3209,SV Entry (Tag On),,1,0.75,0.0,-0.75,-0.75,9.25,Unlmtd,,Success,First Transit,3209,18,6,602009,60,2016-04-19 18:06:33,2016-04-19 18:30:48,0.6,22.0,2.8
2016-04-19 18:09:45,EZ Pass S/D Z0,160008891024514,,3209,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3209,18,6,602009,60,2016-04-19 18:06:33,2016-04-19 18:30:48,0.6,22.0,2.8
2016-04-19 07:05:32,ASI,160008073276312,,3295,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3295,7,1,301003,31,2016-04-19 07:01:18,2016-04-19 07:29:47,0.3,29.0,-0.2
2016-04-19 07:21:47,ASI,160005334705113,,3295,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3295,7,1,301003,31,2016-04-19 07:01:18,2016-04-19 07:29:47,0.3,29.0,-0.2
2016-04-19 07:49:59,Reg SV Regular,160040551927926,,3295,SV Entry (Tag On),,1,0.75,0.0,-0.75,-0.75,0.8,Unlmtd,,Success,First Transit,3295,7,38,301004,31,2016-04-19 07:39:02,2016-04-19 08:14:03,1.0,29.0,7.1
2016-04-19 08:11:43,ASI,160005501131358,,3295,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3295,7,38,301004,31,2016-04-19 07:39:02,2016-04-19 08:14:03,1.0,29.0,7.1
2016-04-19 08:12:08,ASI,160020379510245,,3295,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3295,7,38,301004,31,2016-04-19 07:39:02,2016-04-19 08:14:03,1.0,29.0,7.1
2016-04-19 08:19:48,ASI,160036514686195,,3295,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,2.75,Unlmtd,0.0,Success,First Transit,3295,8,7,301005,31,2016-04-19 08:15:03,2016-04-19 08:46:03,8.1,29.0,10.1
2016-04-19 08:21:47,Reg SV Regular,160008919939354,,3295,SV Entry (Tag On),,1,0.75,0.0,-0.75,-0.75,16.75,Unlmtd,,Success,First Transit,3295,8,7,301005,31,2016-04-19 08:15:03,2016-04-19 08:46:03,8.1,29.0,10.1
2016-04-19 09:14:20,ASI,160005583244319,,3295,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3295,8,46,301006,31,2016-04-19 08:47:48,2016-04-19 09:16:33,1.8,29.0,1.6
2016-04-19 09:23:58,ASI,160008072655193,,3295,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3295,9,15,301007,31,2016-04-19 09:17:03,2016-04-19 09:45:18,2.1,28.0,2.3
2016-04-19 09:27:39,Reg SV Sr/Dis,160005650981595,,3295,SV Entry (Tag On),,1,0.35,0.0,-0.35,-0.35,14.5,Unlmtd,,Success,First Transit,3295,9,15,301007,31,2016-04-19 09:17:03,2016-04-19 09:45:18,2.1,28.0,2.3
2016-04-19 09:32:49,ASI,160012139331426,,3295,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.75,Unlmtd,0.0,Success,First Transit,3295,9,15,301007,31,2016-04-19 09:17:03,2016-04-19 09:45:18,2.1,28.0,2.3
2016-04-19 10:02:03,Reg SV Regular,160008127169117,,3295,SV Entry (Tag On),,1,0.75,0.0,-0.75,-0.75,14.0,Unlmtd,,Success,First Transit,3295,9,53,301008,31,2016-04-19 09:54:03,2016-04-19 10:24:03,1.1,29.0,2.1
2016-04-19 10:13:06,ASI,160008119257433,,3295,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3295,9,53,301008,31,2016-04-19 09:54:03,2016-04-19 10:24:03,1.1,29.0,2.1
2016-04-19 10:13:55,ASI,160011542352383,,3295,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3295,9,53,301008,31,2016-04-19 09:54:03,2016-04-19 10:24:03,1.1,29.0,2.1
2016-04-19 10:15:52,ASI,160005585944155,,3295,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3295,9,53,301008,31,2016-04-19 09:54:03,2016-04-19 10:24:03,1.1,29.0,2.1
2016-04-19 10:18:04,ASI,160005334490070,,3295,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3295,9,53,301008,31,2016-04-19 09:54:03,2016-04-19 10:24:03,1.1,29.0,2.1
2016-04-19 10:23:36,Reg SV Sr/Dis,1701357368484327681,,3295,SV Entry (Tag On),,1,0.35,0.0,-0.35,-0.35,1.45,Unlmtd,,Success,First Transit,3295,9,53,301008,31,2016-04-19 09:54:03,2016-04-19 10:24:03,1.1,29.0,2.1
2016-04-19 10:33:12,Reg SV Regular,160001306195581,,3295,SV Entry (Tag On),,1,0.75,0.0,-0.75,-0.75,265.4,Unlmtd,,Success,First Transit,3295,10,22,301009,31,2016-04-19 10:24:18,2016-04-19 10:52:18,2.3,27.0,3.3
2016-04-19 11:03:48,Reg SV Regular,160008490883997,,3295,SV Entry (Tag On),,1,0.75,0.0,-0.75,-0.75,0.0,Unlmtd,,Success,First Transit,3295,10,59,301010,32,2016-04-19 11:01:33,2016-04-19 11:30:33,2.6,31.0,0.6
2016-04-19 11:15:24,ASI,160036514916436,,3295,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,1.75,Unlmtd,0.0,Success,First Transit,3295,10,59,301010,32,2016-04-19 11:01:33,2016-04-19 11:30:33,2.6,31.0,0.6
2016-04-19 11:21:11,ASI,160028100944112,,3295,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3295,10,59,301010,32,2016-04-19 11:01:33,2016-04-19 11:30:33,2.6,31.0,0.6
2016-04-19 11:32:50,ASI,160036514838838,,3295,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3295,11,30,301011,31,2016-04-19 11:31:18,2016-04-19 11:58:19,1.3,28.0,0.3
2016-04-19 11:35:47,ASI,160020378942084,,3295,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3295,11,30,301011,31,2016-04-19 11:31:18,2016-04-19 11:58:19,1.3,28.0,0.3
2016-04-19 11:35:51,ASI,160012140564064,,3295,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3295,11,30,301011,31,2016-04-19 11:31:18,2016-04-19 11:58:19,1.3,28.0,0.3
2016-04-19 12:32:29,ASI,160005338711513,,3295,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3295,12,8,301012,31,2016-04-19 12:09:18,2016-04-19 12:45:33,1.3,34.0,3.6
2016-04-19 12:32:38,ASI,160012140564064,,3295,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3295,12,8,301012,31,2016-04-19 12:09:18,2016-04-19 12:45:33,1.3,34.0,3.6
2016-04-19 12:32:40,ASI,160020378942084,,3295,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3295,12,8,301012,31,2016-04-19 12:09:18,2016-04-19 12:45:33,1.3,34.0,3.6
2016-04-19 12:50:25,Reg SV Regular,160008465274073,,3295,SV Entry (Tag On),,1,0.75,0.0,-0.75,-0.75,18.7,Unlmtd,,Success,First Transit,3295,12,42,301013,31,2016-04-19 12:45:48,2016-04-19 13:11:48,3.8,27.0,2.8
2016-04-19 12:58:02,Reg SV Regular,160010590303330,,3295,SV Entry (Tag On),,1,0.75,0.0,-0.75,-0.75,36.1,Unlmtd,,Success,First Transit,3295,12,42,301013,31,2016-04-19 12:45:48,2016-04-19 13:11:48,3.8,27.0,2.8
2016-04-19 13:22:57,ASI,160028111979958,,3295,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3295,13,19,301014,31,2016-04-19 13:19:48,2016-04-19 13:55:03,0.8,36.0,0.1
2016-04-19 13:24:57,Reg SV Sr/Dis,160005503886231,,3295,SV Entry (Tag On),,1,0.35,0.0,-0.35,-0.35,1.05,Unlmtd,,Success,First Transit,3295,13,19,301014,31,2016-04-19 13:19:48,2016-04-19 13:55:03,0.8,36.0,0.1
2016-04-19 13:25:28,Reg SV Regular,160007556152990,,3295,SV Entry (Tag On),,1,0.75,0.0,-0.75,-0.75,19.25,Unlmtd,,Success,First Transit,3295,13,19,301014,31,2016-04-19 13:19:48,2016-04-19 13:55:03,0.8,36.0,0.1
2016-04-19 13:26:19,DCFS EZ (New),1702811453843206400,,3295,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3295,13,19,301014,31,2016-04-19 13:19:48,2016-04-19 13:55:03,0.8,36.0,0.1
2016-04-19 13:31:48,ASI,160033081247949,,3295,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3295,13,19,301014,31,2016-04-19 13:19:48,2016-04-19 13:55:03,0.8,36.0,0.1
2016-04-19 13:41:47,ASI,160033063926825,,3295,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3295,13,19,301014,31,2016-04-19 13:19:48,2016-04-19 13:55:03,0.8,36.0,0.1
2016-04-19 13:41:52,Reg SV Regular,160008127169117,,3295,SV Entry (Tag On),,1,0.75,0.0,-0.75,-0.75,13.25,Unlmtd,,Success,First Transit,3295,13,19,301014,31,2016-04-19 13:19:48,2016-04-19 13:55:03,0.8,36.0,0.1
2016-04-19 14:04:59,ASI,160011543146784,,3295,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3295,13,55,301015,31,2016-04-19 13:55:18,2016-04-19 14:25:33,0.3,27.0,3.6
2016-04-19 14:06:28,ASI,160008141202399,,3295,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3295,13,55,301015,31,2016-04-19 13:55:18,2016-04-19 14:25:33,0.3,27.0,3.6
2016-04-19 14:06:40,EZ Pass AD Repl,1700964317258215686,,3295,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3295,13,55,301015,31,2016-04-19 13:55:18,2016-04-19 14:25:33,0.3,27.0,3.6
2016-04-19 14:44:22,Reg SV Regular,160001306195581,,3295,SV Entry (Tag On),,1,0.75,0.0,-0.75,-0.75,264.65,Unlmtd,,Success,First Transit,3295,14,32,301016,31,2016-04-19 14:32:33,2016-04-19 15:12:03,0.6,40.0,0.1
2016-04-19 14:49:36,ASI,160008143689759,,3295,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3295,14,32,301016,31,2016-04-19 14:32:33,2016-04-19 15:12:03,0.6,40.0,0.1
2016-04-19 14:51:52,ASI,160005334431835,,3295,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3295,14,32,301016,31,2016-04-19 14:32:33,2016-04-19 15:12:03,0.6,40.0,0.1
2016-04-19 15:04:39,DCFS EZ (New),1700249591750488325,,3295,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3295,14,32,301016,31,2016-04-19 14:32:33,2016-04-19 15:12:03,0.6,40.0,0.1
2016-04-19 15:04:51,Reg SV Regular,1700249591750488325,,3295,No Prod Use Type,,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,,Passback,First Transit,3295,14,32,301016,31,2016-04-19 14:32:33,2016-04-19 15:12:03,0.6,40.0,0.1
2016-04-19 15:06:57,ASI,160041880306881,,3295,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3295,14,32,301016,31,2016-04-19 14:32:33,2016-04-19 15:12:03,0.6,40.0,0.1
2016-04-19 15:16:16,ASI,160005753971352,,3295,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3295,15,12,301017,31,2016-04-19 15:12:33,2016-04-19 15:41:18,0.6,29.0,0.3
2016-04-19 15:26:09,ASI,160005586192796,,3295,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3295,15,12,301017,31,2016-04-19 15:12:33,2016-04-19 15:41:18,0.6,29.0,0.3
2016-04-19 15:29:26,ASI,160005292758559,,3295,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3295,15,12,301017,31,2016-04-19 15:12:33,2016-04-19 15:41:18,0.6,29.0,0.3
2016-04-19 15:57:39,Reg SV Regular,160008341811676,,3295,SV Entry (Tag On),,1,0.75,0.0,-0.75,-0.75,1.25,Unlmtd,,Success,First Transit,3295,15,51,301018,31,2016-04-19 15:52:03,2016-04-19 16:32:33,1.1,40.0,1.6
2016-04-19 16:01:27,Reg SV Regular,160010161251520,,3295,SV Entry (Tag On),,1,0.75,0.0,-0.75,-0.75,7.15,Unlmtd,,Success,First Transit,3295,15,51,301018,31,2016-04-19 15:52:03,2016-04-19 16:32:33,1.1,40.0,1.6
2016-04-19 16:24:20,ASI,160008083381599,,3295,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3295,15,51,301018,31,2016-04-19 15:52:03,2016-04-19 16:32:33,1.1,40.0,1.6
2016-04-19 16:42:17,EZ Pass AdultZ0,160008261872062,,3295,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3295,16,31,301019,31,2016-04-19 16:33:03,2016-04-19 17:01:18,2.1,28.0,2.3
2016-04-19 17:14:50,Reg SV Sr/Dis,160005503886231,,3295,SV Entry (Tag On),,1,0.35,0.0,-0.35,-0.35,0.7,Unlmtd,,Success,First Transit,3295,17,9,301020,31,2016-04-19 17:09:48,2016-04-19 17:44:19,0.8,39.0,-3.7
2016-04-19 17:57:30,Reg SV Regular,160008578578071,,3295,SV Entry (Tag On),,1,0.75,0.0,-0.75,-0.75,9.75,Unlmtd,,Success,First Transit,3295,17,48,301021,32,2016-04-19 17:48:18,2016-04-19 18:13:33,0.3,24.0,1.6
2016-04-19 17:59:54,ASI,160008072538076,,3295,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3295,17,48,301021,32,2016-04-19 17:48:18,2016-04-19 18:13:33,0.3,24.0,1.6
2016-04-19 18:40:33,Reg SV Regular,160008248850074,,3295,SV Entry (Tag On),,1,0.75,0.0,-0.75,-0.75,6.6,Unlmtd,,Success,First Transit,3295,18,37,301022,31,2016-04-19 18:38:03,2016-04-19 19:09:04,1.1,35.0,-2.9
2016-04-19 18:49:04,EZ Pass AD Repl,1702560590172156160,,3295,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3295,18,37,301022,31,2016-04-19 18:38:03,2016-04-19 19:09:04,1.1,35.0,-2.9
