Date,FareProduct,TransitCard,PaymentType,BusNo,TransactionType,SeqNo,GrpQty,TotalCost,Bonus,Change,TotalChange,ValueLeft,RidesLeft,RenewedAdvCount,Status,Company,Vehicle,Hour,Minute,Trip No,Route,Departure,Arrival,Avg Departure Diff,Avg Scheduled Travel,Avg Arrival Diff
2016-04-13 11:50:03,ASI,160005585933919,,3219,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3219,11,46,292006,20cc,2016-04-13 11:48:06,2016-04-13 13:00:06,2.1,73.0,1.1
2016-04-13 11:50:11,ASI,160005744402715,,3219,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3219,11,46,292006,20cc,2016-04-13 11:48:06,2016-04-13 13:00:06,2.1,73.0,1.1
2016-04-13 11:50:13,ASI,160041575093125,,3219,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3219,11,46,292006,20cc,2016-04-13 11:48:06,2016-04-13 13:00:06,2.1,73.0,1.1
2016-04-13 11:50:21,ASI,160019589282595,,3219,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3219,11,46,292006,20cc,2016-04-13 11:48:06,2016-04-13 13:00:06,2.1,73.0,1.1
2016-04-13 11:50:24,ASI,160011559744860,,3219,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3219,11,46,292006,20cc,2016-04-13 11:48:06,2016-04-13 13:00:06,2.1,73.0,1.1
2016-04-13 12:27:53,ASI,160005664936791,,3219,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3219,11,46,292006,20cc,2016-04-13 11:48:06,2016-04-13 13:00:06,2.1,73.0,1.1
2016-04-13 12:45:55,ASI,160008083878552,,3219,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3219,11,46,292006,20cc,2016-04-13 11:48:06,2016-04-13 13:00:06,2.1,73.0,1.1
2016-04-13 13:09:38,Reg SV Sr/Dis,160005344293910,,3219,SV Entry (Tag On),,1,0.35,0.0,-0.35,-0.35,1.4,Unlmtd,,Success,First Transit,3219,12,59,292007,20cc,2016-04-13 13:00:21,2016-04-13 14:11:21,1.4,72.0,0.4
2016-04-13 13:13:34,ASI,160036515043792,,3219,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3219,12,59,292007,20cc,2016-04-13 13:00:21,2016-04-13 14:11:21,1.4,72.0,0.4
2016-04-13 13:19:48,ASI,160008120355671,,3219,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3219,12,59,292007,20cc,2016-04-13 13:00:21,2016-04-13 14:11:21,1.4,72.0,0.4
2016-04-13 13:35:12,Reg SV Regular,160008074239194,,3219,SV Entry (Tag On),,1,0.75,0.0,-0.75,-0.75,7.75,Unlmtd,,Success,First Transit,3219,12,59,292007,20cc,2016-04-13 13:00:21,2016-04-13 14:11:21,1.4,72.0,0.4
2016-04-13 13:36:29,Reg SV Sr/Dis,160005504290714,,3219,SV Entry (Tag On),,1,0.35,0.0,-0.35,-0.35,2.4,Unlmtd,,Success,First Transit,3219,12,59,292007,20cc,2016-04-13 13:00:21,2016-04-13 14:11:21,1.4,72.0,0.4
2016-04-13 14:24:52,ASI,160041879602084,,3219,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3219,14,11,292008,20cc,2016-04-13 14:11:51,2016-04-13 15:23:22,0.9,72.0,0.4
2016-04-13 14:37:44,ASI,160012148044705,,3219,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3219,14,11,292008,20cc,2016-04-13 14:11:51,2016-04-13 15:23:22,0.9,72.0,0.4
2016-04-13 14:56:26,ASI,160005327224155,,3219,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3219,14,11,292008,20cc,2016-04-13 14:11:51,2016-04-13 15:23:22,0.9,72.0,0.4
2016-04-13 14:56:32,Reg SV Regular,160005053906710,,3219,SV Entry (Tag On),,1,0.75,0.0,-0.75,-0.75,6.25,Unlmtd,,Success,First Transit,3219,14,11,292008,20cc,2016-04-13 14:11:51,2016-04-13 15:23:22,0.9,72.0,0.4
2016-04-13 15:04:19,ASI,160012139093349,,3219,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3219,14,11,292008,20cc,2016-04-13 14:11:51,2016-04-13 15:23:22,0.9,72.0,0.4
2016-04-13 15:10:25,ASI,160008199654236,,3219,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3219,14,11,292008,20cc,2016-04-13 14:11:51,2016-04-13 15:23:22,0.9,72.0,0.4
2016-04-13 15:40:05,ASI,160005489528153,,3219,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3219,15,23,292009,20cc,2016-04-13 15:23:52,2016-04-13 16:38:52,0.9,75.0,0.9
2016-04-13 15:47:06,ASI,160012148471908,,3219,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3219,15,23,292009,20cc,2016-04-13 15:23:52,2016-04-13 16:38:52,0.9,75.0,0.9
2016-04-13 15:53:52,ASI,160005338711513,,3219,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3219,15,23,292009,20cc,2016-04-13 15:23:52,2016-04-13 16:38:52,0.9,75.0,0.9
2016-04-13 15:54:05,ASI,160012373723262,,3219,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3219,15,23,292009,20cc,2016-04-13 15:23:52,2016-04-13 16:38:52,0.9,75.0,0.9
2016-04-13 15:59:53,EZ Pass AdultZ0,160008206420639,,3219,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,3.25,Unlmtd,0.0,Success,First Transit,3219,15,23,292009,20cc,2016-04-13 15:23:52,2016-04-13 16:38:52,0.9,75.0,0.9
2016-04-13 16:02:09,ASI,160005835442711,,3219,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3219,15,23,292009,20cc,2016-04-13 15:23:52,2016-04-13 16:38:52,0.9,75.0,0.9
2016-04-13 16:04:14,Reg SV Regular,160015088951920,,3219,SV Entry (Tag On),,1,0.75,0.0,-0.75,-0.75,11.15,Unlmtd,,Success,First Transit,3219,15,23,292009,20cc,2016-04-13 15:23:52,2016-04-13 16:38:52,0.9,75.0,0.9
2016-04-13 16:10:12,Reg SV Regular,160010573510596,,3219,SV Entry (Tag On),,1,0.75,0.0,-0.75,-0.75,11.0,Unlmtd,,Success,First Transit,3219,15,23,292009,20cc,2016-04-13 15:23:52,2016-04-13 16:38:52,0.9,75.0,0.9
2016-04-13 16:10:23,Reg SV Regular,160008526516637,,3219,SV Entry (Tag On),,1,0.75,0.0,-0.75,-0.75,4.0,Unlmtd,,Success,First Transit,3219,15,23,292009,20cc,2016-04-13 15:23:52,2016-04-13 16:38:52,0.9,75.0,0.9
2016-04-13 16:11:56,ASI,160008072337750,,3219,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3219,15,23,292009,20cc,2016-04-13 15:23:52,2016-04-13 16:38:52,0.9,75.0,0.9
2016-04-13 06:11:29,Reg SV Regular,160005538035994,,3209,SV Entry (Tag On),,1,0.75,0.0,-0.75,-0.75,6.65,Unlmtd,,Success,First Transit,3209,6,7,501001,51,2016-04-13 06:07:33,2016-04-13 06:33:32,0.6,23.0,3.5
2016-04-13 06:14:16,DCFS EZ (New),1702283390298517767,,3209,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3209,6,7,501001,51,2016-04-13 06:07:33,2016-04-13 06:33:32,0.6,23.0,3.5
2016-04-13 06:49:14,EZ Pass AdultZ0,160010609932772,,3209,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3209,6,38,501002,51,2016-04-13 06:38:33,2016-04-13 07:03:18,0.6,21.0,4.3
2016-04-13 07:08:45,Reg SV Regular,160008360930597,,3209,SV Entry (Tag On),,1,0.75,0.0,-0.75,-0.75,34.25,Unlmtd,,Success,First Transit,3209,6,59,501003,52,2016-04-13 07:03:48,2016-04-13 07:44:56,4.8,36.0,9.9
2016-04-13 08:02:00,Reg SV Sr/Dis,1700216133955252484,,3209,SV Entry (Tag On),,1,0.35,0.0,-0.35,-0.35,4.55,Unlmtd,,Success,First Transit,3209,7,44,501004,51,2016-04-13 07:45:12,2016-04-13 08:15:11,1.2,24.0,7.2
2016-04-13 08:16:49,Reg SV Regular,160004964047193,,3209,SV Entry (Tag On),,1,0.75,0.0,-0.75,-0.75,8.25,Unlmtd,,Success,First Transit,3209,8,11,501005,51,2016-04-13 08:15:41,2016-04-13 08:44:11,4.7,25.0,8.2
2016-04-13 08:22:40,EZ Pass AdultZ0,160008177285318,,3209,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3209,8,11,501005,51,2016-04-13 08:15:41,2016-04-13 08:44:11,4.7,25.0,8.2
2016-04-13 08:28:53,Reg SV Regular,160018420369520,,3209,SV Entry (Tag On),,1,0.75,0.0,-0.75,-0.75,6.75,Unlmtd,,Success,First Transit,3209,8,11,501005,51,2016-04-13 08:15:41,2016-04-13 08:44:11,4.7,25.0,8.2
2016-04-13 09:22:11,Reg SV Regular,160007758404033,,3209,SV Entry (Tag On),,1,0.75,0.0,-0.75,-0.75,9.25,Unlmtd,,Success,First Transit,3209,9,13,501007,51,2016-04-13 09:17:11,2016-04-13 09:45:41,4.2,25.0,7.7
2016-04-13 09:22:56,ASI,160011832878626,,3209,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3209,9,13,501007,51,2016-04-13 09:17:11,2016-04-13 09:45:41,4.2,25.0,7.7
2016-04-13 09:24:24,EZ Pass AdultZ0,160000649927445,,3209,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3209,9,13,501007,51,2016-04-13 09:17:11,2016-04-13 09:45:41,4.2,25.0,7.7
2016-04-13 09:25:45,ASI,160011560702949,,3209,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3209,9,13,501007,51,2016-04-13 09:17:11,2016-04-13 09:45:41,4.2,25.0,7.7
2016-04-13 09:32:16,Reg SV College,1702146485509976328,,3209,SV Entry (Tag On),,1,0.75,0.0,-0.75,-0.75,13.75,Unlmtd,,Success,First Transit,3209,9,13,501007,51,2016-04-13 09:17:11,2016-04-13 09:45:41,4.2,25.0,7.7
2016-04-13 09:37:00,EZ Pass AdultZ0,160018603455021,,3209,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3209,9,13,501007,51,2016-04-13 09:17:11,2016-04-13 09:45:41,4.2,25.0,7.7
2016-04-13 09:58:28,Reg SV Regular,160008702917278,,3209,SV Entry (Tag On),,1,0.75,0.0,-0.75,-0.75,7.5,Unlmtd,,Success,First Transit,3209,9,45,501008,51,2016-04-13 09:54:56,2016-04-13 10:18:41,9.9,24.0,9.7
2016-04-13 10:11:16,Reg SV Regular,160005511519196,,3209,SV Entry (Tag On),,1,0.75,0.0,-0.75,-0.75,3.5,Unlmtd,,Success,First Transit,3209,9,45,501008,51,2016-04-13 09:54:56,2016-04-13 10:18:41,9.9,24.0,9.7
2016-04-13 10:27:43,ASI,160005755075673,,3209,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3209,10,11,501009,51,2016-04-13 10:18:56,2016-04-13 10:40:42,7.9,26.0,3.7
2016-04-13 10:55:00,ASI,160005758741917,,3209,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3209,10,44,501010,51,2016-04-13 10:48:25,2016-04-13 11:14:40,4.4,26.0,4.7
2016-04-13 12:28:53,Reg SV Regular,160008062700314,,3209,SV Entry (Tag On),,1,0.75,0.0,-0.75,-0.75,1.25,Unlmtd,,Success,First Transit,3209,12,13,501013,51,2016-04-13 12:18:21,2016-04-13 12:42:06,5.4,26.0,3.1
2016-04-13 07:30:16,ASI,160011542575900,,3295,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3295,7,6,302002,32,2016-04-13 07:08:17,2016-04-13 07:36:18,2.3,28.0,2.3
2016-04-13 07:57:04,ASI,160019588884359,,3295,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3295,7,34,302003,31,2016-04-13 07:36:32,2016-04-13 08:10:33,2.5,29.0,7.6
2016-04-13 07:59:36,EZ Pass AdultZ0,160007941114119,,3295,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,13.85,Unlmtd,0.0,Success,First Transit,3295,7,34,302003,31,2016-04-13 07:36:32,2016-04-13 08:10:33,2.5,29.0,7.6
2016-04-13 08:26:30,Reg SV Regular,160008087091038,,3295,SV Entry (Tag On),,1,0.75,0.0,-0.75,-0.75,56.0,Unlmtd,,Success,First Transit,3295,8,15,302004,32,2016-04-13 08:16:32,2016-04-13 08:44:03,1.5,29.0,0.1
2016-04-13 08:32:12,ASI,160008150044955,,3295,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3295,8,15,302004,32,2016-04-13 08:16:32,2016-04-13 08:44:03,1.5,29.0,0.1
2016-04-13 08:35:15,ASI,160005918630554,,3295,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3295,8,15,302004,32,2016-04-13 08:16:32,2016-04-13 08:44:03,1.5,29.0,0.1
2016-04-13 08:41:19,Reg SV Sr/Dis,160005322350559,,3295,SV Entry (Tag On),,1,0.35,0.0,-0.35,-0.35,0.1,Unlmtd,,Success,First Transit,3295,8,15,302004,32,2016-04-13 08:16:32,2016-04-13 08:44:03,1.5,29.0,0.1
2016-04-13 08:44:44,ASI,160005500872473,,3295,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3295,8,44,302005,32,2016-04-13 08:44:18,2016-04-13 09:10:18,0.3,26.0,0.3
2016-04-13 08:50:29,ASI,160005583244319,,3295,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3295,8,44,302005,32,2016-04-13 08:44:18,2016-04-13 09:10:18,0.3,26.0,0.3
2016-04-13 08:50:33,ASI,160020984228001,,3295,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3295,8,44,302005,32,2016-04-13 08:44:18,2016-04-13 09:10:18,0.3,26.0,0.3
2016-04-13 09:52:42,ASI,160041575093125,,3295,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3295,9,30,302006,32,2016-04-13 09:32:02,2016-04-13 10:00:17,2.0,27.0,3.3
2016-04-13 09:57:14,ASI,160033083816741,,3295,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3295,9,30,302006,32,2016-04-13 09:32:02,2016-04-13 10:00:17,2.0,27.0,3.3
2016-04-13 09:57:22,Reg SV Sr/Dis,1701357368484327681,,3295,SV Entry (Tag On),,1,0.35,0.0,-0.35,-0.35,3.9,Unlmtd,,Success,First Transit,3295,9,30,302006,32,2016-04-13 09:32:02,2016-04-13 10:00:17,2.0,27.0,3.3
2016-04-13 10:55:49,ASI,160005585799195,,3295,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3295,10,37,302008,31,2016-04-13 10:37:48,2016-04-13 11:06:18,0.8,29.0,0.3
2016-04-13 11:03:41,ASI,160028111902992,,3295,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3295,10,37,302008,31,2016-04-13 10:37:48,2016-04-13 11:06:18,0.8,29.0,0.3
2016-04-13 11:13:44,ASI,160021185971845,,3295,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3295,11,6,302009,31,2016-04-13 11:06:48,2016-04-13 11:35:47,0.8,27.0,2.8
2016-04-13 13:35:51,ASI,160041892837287,,3295,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3295,13,24,302013,31,2016-04-13 13:24:48,2016-04-13 13:56:33,0.8,27.0,5.6
2016-04-13 13:42:03,Reg SV Regular,160010590303330,,3295,SV Entry (Tag On),,1,0.75,0.0,-0.75,-0.75,39.35,Unlmtd,,Success,First Transit,3295,13,24,302013,31,2016-04-13 13:24:48,2016-04-13 13:56:33,0.8,27.0,5.6
2016-04-13 14:09:45,ASI,160036514738038,,3295,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3295,14,3,302014,31,2016-04-13 14:03:48,2016-04-13 14:44:48,0.8,36.0,5.8
2016-04-13 14:16:40,ASI,160005586192796,,3295,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3295,14,3,302014,31,2016-04-13 14:03:48,2016-04-13 14:44:48,0.8,36.0,5.8
2016-04-13 14:39:01,ASI,160005336364638,,3295,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3295,14,3,302014,31,2016-04-13 14:03:48,2016-04-13 14:44:48,0.8,36.0,5.8
2016-04-13 15:19:35,ASI,160011560665666,,3295,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3295,15,15,302016,31,2016-04-13 15:16:48,2016-04-13 15:56:03,1.8,41.0,0.1
2016-04-13 15:21:34,ASI,160011542575900,,3295,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3295,15,15,302016,31,2016-04-13 15:16:48,2016-04-13 15:56:03,1.8,41.0,0.1
2016-04-13 15:26:47,Reg SV Regular,160008237273502,,3295,SV Entry (Tag On),,1,0.75,0.0,-0.75,-0.75,28.75,Unlmtd,,Success,First Transit,3295,15,15,302016,31,2016-04-13 15:16:48,2016-04-13 15:56:03,1.8,41.0,0.1
2016-04-13 15:31:47,ASI,160036514838671,,3295,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3295,15,15,302016,31,2016-04-13 15:16:48,2016-04-13 15:56:03,1.8,41.0,0.1
2016-04-13 16:17:35,EZ Pass S/D Z0,160005322438875,,3295,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3295,15,56,302017,32,2016-04-13 15:56:18,2016-04-13 16:26:03,0.3,25.0,5.1
2016-04-13 16:49:08,EZ Pass AdultZ0,160008448430875,,3295,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.5,Unlmtd,0.0,Success,First Transit,3295,16,46,302018,32,2016-04-13 16:47:18,2016-04-13 17:23:33,1.3,37.0,0.6
2016-04-13 16:55:12,Reg SV Regular,160008439847194,,3295,SV Entry (Tag On),,1,0.75,0.0,-0.75,-0.75,0.5,Unlmtd,,Success,First Transit,3295,16,46,302018,32,2016-04-13 16:47:18,2016-04-13 17:23:33,1.3,37.0,0.6
2016-04-13 17:15:11,DCFS EZ (New),1701799860195979525,,3295,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3295,16,46,302018,32,2016-04-13 16:47:18,2016-04-13 17:23:33,1.3,37.0,0.6
2016-04-13 17:16:00,Reg SV Sr/Dis,160008050706125,,3295,Hotlisted - Reject Everywhere,,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,,Hotlisted - Reject,First Transit,3295,16,46,302018,32,2016-04-13 16:47:18,2016-04-13 17:23:33,1.3,37.0,0.6
2016-04-13 17:16:01,Reg SV Sr/Dis,160008050706125,,3295,Hotlisted - Reject Everywhere,,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,,Hotlisted - Reject,First Transit,3295,16,46,302018,32,2016-04-13 16:47:18,2016-04-13 17:23:33,1.3,37.0,0.6
2016-04-13 17:17:55,ASI,160005508520793,,3295,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3295,16,46,302018,32,2016-04-13 16:47:18,2016-04-13 17:23:33,1.3,37.0,0.6
2016-04-13 17:23:33,Reg SV Regular,160008487155581,,3295,SV Entry (Tag On),,1,0.75,0.0,-0.75,-0.75,0.0,Unlmtd,,Success,First Transit,3295,16,46,302018,32,2016-04-13 16:47:18,2016-04-13 17:23:33,1.3,37.0,0.6
2016-04-13 18:24:00,ASI,160005508520793,,3295,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3295,18,7,302020,32,2016-04-13 18:07:33,2016-04-13 18:41:03,0.6,34.0,0.1
2016-04-13 18:26:21,ASI,160005834321437,,3295,Pass Entry (Tag On),,1,0.0,0.0,0.0,0.0,0.0,Unlmtd,0.0,Success,First Transit,3295,18,7,302020,32,2016-04-13 18:07:33,2016-04-13 18:41:03,0.6,34.0,0.1
