Date,FareProduct,TransitCard,PaymentType,BusNo,TransactionType,SeqNo,GrpQty,TotalCost,Bonus,Change,TotalChange,ValueLeft,RidesLeft,RenewedAdvCount,Status
21-Apr-16 11:14:17,ASI,0160011832878626,N/A,3219,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
21-Apr-16 11:24:50,ASI,0160008050638120,N/A,3219,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,1.90,Unlmtd,0,Success
21-Apr-16 11:24:52,ASI,0160020378942084,N/A,3219,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
21-Apr-16 11:31:00,Reg SV Regular,0160005731962077,N/A,3219,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,164.00,Unlmtd,,Success
21-Apr-16 11:40:43,EZ Pass S/D Z0,0160001785491170,N/A,3219,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
21-Apr-16 11:40:46,ASI,0160020982999843,N/A,3219,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
21-Apr-16 11:40:48,ASI,0160005585158871,N/A,3219,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
21-Apr-16 11:41:06,ASI,0160005326847519,N/A,3219,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
21-Apr-16 12:13:21,ASI,0160019591897638,N/A,3219,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
21-Apr-16 12:13:24,ASI,0160011832749348,N/A,3219,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
21-Apr-16 12:13:26,ASI,0160019589490115,N/A,3219,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
21-Apr-16 12:13:32,ASI,0160008120238877,N/A,3219,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
21-Apr-16 12:15:37,ASI,0160008050996841,N/A,3219,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
21-Apr-16 12:17:57,ASI,0160005597806871,N/A,3219,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
21-Apr-16 12:19:51,ASI,0160028112233074,N/A,3219,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
21-Apr-16 12:24:50,ASI,0160005495511839,N/A,3219,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
21-Apr-16 12:28:54,ASI,0160005509020314,N/A,3219,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
21-Apr-16 12:28:57,ASI,0160005489528153,N/A,3219,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
21-Apr-16 12:54:21,ASI,0160033084326500,N/A,3219,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
21-Apr-16 12:58:00,Reg SV Regular,01702096131066589449,N/A,3219,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,2.25,Unlmtd,,Success
21-Apr-16 13:33:36,EZ Pass AdultZ0,0160013788149366,N/A,3219,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
21-Apr-16 13:42:31,ASI,0160041274249929,N/A,3219,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
21-Apr-16 13:53:40,Reg SV Sr/Dis,0160004980174237,N/A,3219,SV Entry (Tag On),,1,0.35,0.00,-0.35,-0.35,0.45,Unlmtd,,Success
21-Apr-16 13:53:46,Reg SV Regular,0160013797447280,N/A,3219,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,19.75,Unlmtd,,Success
21-Apr-16 14:03:26,EZ Annual Z5,0160036860536143,N/A,3219,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
21-Apr-16 14:03:33,Reg SV Regular,0160008464463511,N/A,3219,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,19.00,Unlmtd,,Success
21-Apr-16 14:05:31,Reg SV Regular,0160008183370393,N/A,3219,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,29.50,Unlmtd,,Success
21-Apr-16 14:09:47,ASI,0160011559744860,N/A,3219,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
21-Apr-16 14:09:49,ASI,0160005587593752,N/A,3219,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
21-Apr-16 14:56:30,ASI,0160005835283032,N/A,3219,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
21-Apr-16 15:07:21,Reg SV Student,0160008146566871,N/A,3219,SV Entry (Tag On),,1,0.50,0.00,-0.50,-0.50,18.00,Unlmtd,,Success
21-Apr-16 15:25:10,ASI,0160033063743949,N/A,3219,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
21-Apr-16 15:26:27,Reg SV Regular,0160008219538393,N/A,3219,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,4.00,Unlmtd,,Success
21-Apr-16 15:29:41,ASI,0160008276426078,N/A,3219,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
21-Apr-16 15:31:55,ASI,0160005586553757,N/A,3219,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
21-Apr-16 15:32:03,ASI,0160011542941342,N/A,3219,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
21-Apr-16 15:32:06,ASI,0160019691772830,N/A,3219,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
21-Apr-16 15:40:53,Reg SV Regular,0160008517389598,N/A,3219,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,10.00,Unlmtd,,Success
21-Apr-16 16:00:04,ASI,0160005786001755,N/A,3219,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
21-Apr-16 16:13:33,ASI,0160005741114396,N/A,3219,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
21-Apr-16 16:20:13,PS Try Tran Mon,0160039870581364,N/A,3219,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
21-Apr-16 16:27:34,Reg SV Regular,0160008861197472,N/A,3219,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,19.50,Unlmtd,,Success
21-Apr-16 16:27:38,Reg SV Sr/Dis,0160005165107355,N/A,3219,SV Entry (Tag On),,1,0.35,0.00,-0.35,-0.35,34.60,Unlmtd,,Success
21-Apr-16 16:38:20,Reg SV Regular,0160009357871810,N/A,3219,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,35.65,Unlmtd,,Success
21-Apr-16 16:38:41,ASI,0160005617891036,N/A,3219,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
21-Apr-16 16:38:49,EZ Pass S/D Z0,01702555879108276482,N/A,3219,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
21-Apr-16 17:05:17,ASI,0160005833766871,N/A,3219,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
21-Apr-16 17:09:01,ASI,0160005752051677,N/A,3219,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
21-Apr-16 17:31:01,Reg SV Regular,0160005155715670,N/A,3219,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,0.75,Unlmtd,,Success
21-Apr-16 17:31:05,Reg SV Regular,0160021593689203,N/A,3219,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,6.50,Unlmtd,,Success
21-Apr-16 17:44:07,Reg SV Sr/Dis,0160005617830877,N/A,3219,SV Entry (Tag On),,1,0.35,0.00,-0.35,-0.35,14.10,Unlmtd,,Success
21-Apr-16 18:15:40,Reg SV Regular,0160041509675344,N/A,3219,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,2.25,Unlmtd,,Success
21-Apr-16 18:22:14,ASI,0160005645732954,N/A,3219,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
21-Apr-16 18:56:04,Reg SV Regular,0160005873163674,N/A,3219,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,18.00,Unlmtd,,Success
21-Apr-16 19:09:49,EZ Pass AdultZ0,0160008256104158,N/A,3219,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
21-Apr-16 19:42:21,Reg SV Regular,0160008402204639,N/A,3219,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,2.50,Unlmtd,,Success
21-Apr-16 19:42:24,Reg SV Regular,0160008376322391,N/A,3219,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,6.75,Unlmtd,,Success
21-Apr-16 19:48:16,ASI,0160033081222983,N/A,3219,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
21-Apr-16 07:51:28,Reg SV Regular,0160005859196318,N/A,3209,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,5.75,Unlmtd,,Success
21-Apr-16 08:18:39,ASI,0160011542447266,N/A,3209,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,1.25,Unlmtd,0,Success
21-Apr-16 08:19:48,Reg SV Regular,0160008416855194,N/A,3209,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,14.75,Unlmtd,,Success
21-Apr-16 09:15:51,Reg SV Regular,0160007758404033,N/A,3209,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,16.25,Unlmtd,,Success
21-Apr-16 09:16:49,ASI,0160011832878626,N/A,3209,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
21-Apr-16 09:19:33,EZ Pass AdultZ0,0160000649927445,N/A,3209,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
21-Apr-16 09:24:51,Reg SV Regular,0160018420369520,N/A,3209,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,5.25,Unlmtd,,Success
21-Apr-16 09:54:10,Reg SV Regular,0160000200888085,N/A,3209,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,14.75,Unlmtd,,Success
21-Apr-16 09:57:41,EZ Pass AdultZ0,0160010609932772,N/A,3209,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
21-Apr-16 11:01:25,ASI,0160019691700518,N/A,3209,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
21-Apr-16 12:26:49,ASI,0160041575093125,N/A,3209,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
21-Apr-16 14:59:52,Reg SV Regular,0160005061299033,N/A,3209,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,3.75,Unlmtd,,Success
21-Apr-16 15:02:46,Reg SV Sr/Dis,0160033441941413,N/A,3209,SV Entry (Tag On),,1,0.35,0.00,-0.35,-0.35,4.30,Unlmtd,,Success
21-Apr-16 15:24:55,Reg SV Regular,0160004898411994,N/A,3209,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,15.75,Unlmtd,,Success
21-Apr-16 16:03:46,ASI,0160036514021872,N/A,3209,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
21-Apr-16 17:17:08,Reg SV Regular,0160005277587031,N/A,3209,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,8.50,Unlmtd,,Success
21-Apr-16 18:08:25,EZ Pass S/D Z0,0160008891024514,N/A,3209,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
21-Apr-16 06:28:20,Reg SV Student,0160020356605232,N/A,3295,SV Entry (Tag On),,1,0.50,0.00,-0.50,-0.50,36.00,Unlmtd,,Success
21-Apr-16 06:32:52,Reg SV Student,01700091196019339530,N/A,3295,SV Entry (Tag On),,1,0.50,0.00,-0.50,-0.50,4.50,Unlmtd,,Success
21-Apr-16 06:42:18,Reg SV Regular,0160010161251520,N/A,3295,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,6.40,Unlmtd,,Success
21-Apr-16 06:42:39,Reg SV Regular,0160008127169117,N/A,3295,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,8.25,Unlmtd,,Success
21-Apr-16 06:44:06,Reg SV College,01701114686747603208,N/A,3295,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,39.00,Unlmtd,,Success
21-Apr-16 07:05:03,Reg SV Regular,0160005194559832,N/A,3295,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,7.50,Unlmtd,,Success
21-Apr-16 07:30:08,ASI,0160011542575900,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
21-Apr-16 07:48:11,ASI,0160008083381599,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
21-Apr-16 08:14:47,Reg SV Regular,0160014054630006,N/A,3295,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,2.00,Unlmtd,,Success
21-Apr-16 08:14:59,Reg SV Regular,0160008372181593,N/A,3295,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,7.50,Unlmtd,,Success
21-Apr-16 08:36:29,ASI,0160005918630554,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
21-Apr-16 09:28:48,Reg SV Regular,0160038854179815,N/A,3295,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,7.05,Unlmtd,,Success
21-Apr-16 09:57:01,ASI,0160019589646914,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
21-Apr-16 09:58:04,ASI,0160005597508634,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
21-Apr-16 09:58:09,ASI,0160012139331426,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.75,Unlmtd,0,Success
21-Apr-16 10:03:47,ASI,0160019692198910,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
21-Apr-16 10:07:54,ASI,0160005334490070,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
21-Apr-16 10:38:30,Reg SV Regular,0160008432103512,N/A,3295,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,2.50,Unlmtd,,Success
21-Apr-16 10:42:31,ASI,0160005848189275,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
21-Apr-16 11:11:56,ASI,0160012140564064,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
21-Apr-16 11:24:27,ASI,0160019590389637,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
21-Apr-16 12:06:09,ASI,0160005336364638,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
21-Apr-16 12:09:24,ASI,0160005583754077,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
21-Apr-16 12:09:27,ASI,0160028112010357,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
21-Apr-16 12:19:03,ASI,0160033063714189,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
21-Apr-16 12:21:29,ASI,0160036513746198,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
21-Apr-16 13:09:24,ASI,0160005334490070,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
21-Apr-16 13:33:22,Reg SV Sr/Dis,0160030463781891,N/A,3295,SV Entry (Tag On),,1,0.35,0.00,-0.35,-0.35,9.00,Unlmtd,,Success
21-Apr-16 13:33:25,ASI,0160036514838671,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
21-Apr-16 13:36:22,ASI,0160028110426357,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
21-Apr-16 13:36:32,ASI,0160036515043792,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
21-Apr-16 14:01:48,Reg SV Regular,0160008114242398,N/A,3295,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,13.50,Unlmtd,,Success
21-Apr-16 14:22:49,ASI,0160005334490070,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
21-Apr-16 14:34:08,ASI,0160041273418087,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
21-Apr-16 15:20:58,ASI,0160005751864476,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
21-Apr-16 15:21:40,ASI,0160008083381599,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
21-Apr-16 15:21:42,ASI,0160011542575900,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
21-Apr-16 16:42:07,ASI,0160005326199515,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
21-Apr-16 16:42:22,Reg SV Regular,0160008307117472,N/A,3295,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,16.00,Unlmtd,,Success
21-Apr-16 17:10:59,ASI,0160008050465961,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
21-Apr-16 17:24:23,ASI,0160033081222983,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
21-Apr-16 17:30:19,Reg SV Regular,0160008087091038,N/A,3295,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,35.50,Unlmtd,,Success
21-Apr-16 18:10:39,Reg SV Student,0160005347566239,N/A,3295,SV Entry (Tag On),,1,0.50,0.00,-0.50,-0.50,3.50,Unlmtd,,Success
21-Apr-16 18:14:06,Reg SV Regular,0160008321390873,N/A,3295,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,27.50,Unlmtd,,Success
21-Apr-16 07:09:52,Reg SV Regular,0160008333690393,N/A,3224,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,2.25,Unlmtd,,Success
21-Apr-16 07:21:25,Reg SV Student,0160005292123358,N/A,3224,SV Entry (Tag On),,1,0.50,0.00,-0.50,-0.50,9.00,Unlmtd,,Success
21-Apr-16 07:23:22,PS Try Tran Mon,0160039870581364,N/A,3224,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
21-Apr-16 07:41:11,ASI,0160038273252276,N/A,3224,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
21-Apr-16 07:43:34,ASI,0160005509475351,N/A,3224,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
21-Apr-16 07:43:36,EZ Annual Z1,0160036847256948,N/A,3224,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
21-Apr-16 08:06:57,ASI,0160036514436112,N/A,3224,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
21-Apr-16 08:14:07,DCFS EZ (New),01701865830893646089,N/A,3224,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
21-Apr-16 08:16:43,ASI,0160005585343515,N/A,3224,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
21-Apr-16 08:16:56,ASI,0160008276426078,N/A,3224,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
21-Apr-16 08:21:43,Reg SV Regular,0160008377764955,N/A,3224,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,6.00,Unlmtd,,Success
21-Apr-16 08:31:06,Reg SV Regular,0160008360946072,N/A,3224,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,1.75,Unlmtd,,Success
21-Apr-16 08:45:45,Reg SV Regular,0160040269664886,N/A,3224,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,5.75,Unlmtd,,Success
21-Apr-16 08:49:35,Reg SV Regular,0160005757842393,N/A,3224,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,3.25,Unlmtd,,Success
