Date,FareProduct,TransitCard,PaymentType,BusNo,TransactionType,SeqNo,GrpQty,TotalCost,Bonus,Change,TotalChange,ValueLeft,RidesLeft,RenewedAdvCount,Status
22-Apr-16 16:41:09,EZ Pass AdultZ0,0160008261872062,N/A,3219,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
22-Apr-16 16:41:15,ASI,0160019590389637,N/A,3219,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
22-Apr-16 16:41:17,Reg SV Regular,0160038854179815,N/A,3219,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,0.05,Unlmtd,,Success
22-Apr-16 17:27:15,Reg SV Regular,0160009126932638,N/A,3219,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,22.75,Unlmtd,,Success
22-Apr-16 17:29:29,ASI,0160033079321383,N/A,3219,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
22-Apr-16 17:40:57,ASI,0160008290777431,N/A,3219,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
22-Apr-16 17:41:01,ASI,0160036514838671,N/A,3219,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
22-Apr-16 17:47:42,ASI,0160005834321437,N/A,3219,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
22-Apr-16 17:50:01,ASI,0160036514436112,N/A,3219,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
22-Apr-16 17:55:42,EZ Pass AdultZ1,0160005643167195,N/A,3219,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
22-Apr-16 17:59:09,ASI,0160008289223835,N/A,3219,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
22-Apr-16 18:00:17,DCFS EZ (New),01702584083643265325,N/A,3219,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
22-Apr-16 18:45:17,Reg SV Regular,0160005656803033,N/A,3219,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,0.75,Unlmtd,,Success
22-Apr-16 18:55:57,ASI,0160042245281280,N/A,3219,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
22-Apr-16 18:56:10,ASI,0160033081222983,N/A,3219,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
22-Apr-16 05:42:57,EZ Pass AdultZ0,0160008252699672,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
22-Apr-16 07:05:56,Reg SV Regular,0160005662299994,N/A,3295,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,15.25,Unlmtd,,Success
22-Apr-16 07:11:50,Reg SV Regular,0160000384020240,N/A,3295,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,5.90,Unlmtd,,Success
22-Apr-16 07:38:09,Reg SV Regular,0160008112392153,N/A,3295,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,10.50,Unlmtd,,Success
22-Apr-16 08:00:04,ASI,0160005503560471,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
22-Apr-16 08:09:19,Reg SV Sr/Dis,0160005650981595,N/A,3295,SV Entry (Tag On),,1,0.35,0.00,-0.35,-0.35,11.70,Unlmtd,,Success
22-Apr-16 08:14:29,Reg SV Student,01702689843164770563,N/A,3295,SV Entry (Tag On),,1,0.50,0.00,-0.50,-0.50,10.15,Unlmtd,,Success
22-Apr-16 08:14:31,Reg SV Regular,0160008367331351,N/A,3295,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,7.15,Unlmtd,,Success
22-Apr-16 08:15:55,Reg SV Regular,0160008159614238,N/A,3295,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,7.00,Unlmtd,,Success
22-Apr-16 08:19:05,ASI,0160041555517440,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
22-Apr-16 09:11:18,Reg SV Regular,0160005445474393,N/A,3295,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,41.25,Unlmtd,,Success
22-Apr-16 09:20:07,ASI,0160005295976158,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
22-Apr-16 09:27:14,Reg SV Regular,0160041205439607,N/A,3295,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,6.50,Unlmtd,,Success
22-Apr-16 09:48:12,ASI,0160008084151199,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
22-Apr-16 09:49:55,ASI,0160041879618569,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
22-Apr-16 09:59:49,ASI,0160005502639516,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
22-Apr-16 10:04:30,ASI,0160011832878626,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
22-Apr-16 10:19:02,EZ Pass AdultZ0,0160041543267504,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,1.75,Unlmtd,0,Success
22-Apr-16 10:21:30,Reg SV Regular,0160002377718467,N/A,3295,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,9.75,Unlmtd,,Success
22-Apr-16 10:38:02,ASI,0160005326847519,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
22-Apr-16 10:40:33,ASI,0160005499189277,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.50,Unlmtd,0,Success
22-Apr-16 10:52:57,ASI,0160019589209630,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
22-Apr-16 10:59:25,ASI,0160033081222983,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
22-Apr-16 11:01:29,ASI,0160005499189277,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.50,Unlmtd,0,Success
22-Apr-16 11:05:00,ASI,0160005320163038,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
22-Apr-16 11:05:10,ASI,0160008080216152,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
22-Apr-16 11:25:44,ASI,0160005751864476,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
22-Apr-16 11:38:45,ASI,0160012373500868,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
22-Apr-16 12:11:32,Reg SV Regular,0160041792608887,N/A,3295,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,67.25,Unlmtd,,Success
22-Apr-16 12:11:39,ASI,0160008141869593,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
22-Apr-16 12:12:44,ASI,0160005496619359,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
22-Apr-16 12:26:48,ASI,0160005834321437,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
22-Apr-16 12:41:10,ASI,0160028112307159,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
22-Apr-16 12:41:14,ASI,0160005753971352,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
22-Apr-16 12:48:08,Reg SV Regular,0160008074239194,N/A,3295,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,11.75,Unlmtd,,Success
22-Apr-16 12:53:04,ASI,0160008109794072,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
22-Apr-16 12:56:25,ASI,0160019589048194,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
22-Apr-16 12:58:15,ASI,0160005495511839,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
22-Apr-16 12:59:33,Reg SV Regular,0160004961525910,N/A,3295,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,0.50,Unlmtd,,Success
22-Apr-16 12:59:35,Reg SV Regular,0160005846643885,N/A,3295,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,2.75,Unlmtd,,Success
22-Apr-16 12:59:37,ASI,0160005509051996,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
22-Apr-16 13:00:37,ASI,0160008288505117,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
22-Apr-16 13:04:28,ASI,0160005906136473,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
22-Apr-16 13:25:48,ASI,0160021269299360,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
22-Apr-16 13:27:11,ASI,0160005596559513,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
22-Apr-16 13:27:53,Reg SV Regular,0160008701374554,N/A,3295,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,19.25,Unlmtd,,Success
22-Apr-16 13:29:04,ASI,0160011833079422,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
22-Apr-16 13:29:16,ASI,0160019591268673,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
22-Apr-16 13:29:25,Reg SV Regular,0160008481352796,N/A,3295,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,15.25,Unlmtd,,Success
22-Apr-16 13:30:35,ASI,0160005598379035,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
22-Apr-16 13:30:47,ASI,0160005501341593,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
22-Apr-16 14:05:57,Reg SV Regular,0160004867235671,N/A,3295,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,16.00,Unlmtd,,Success
22-Apr-16 14:07:05,Reg SV Sr/Dis,0160005324644314,N/A,3295,SV Entry (Tag On),,1,0.35,0.00,-0.35,-0.35,7.10,Unlmtd,,Success
22-Apr-16 14:11:28,ASI,0160008072337750,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
22-Apr-16 14:11:30,ASI,0160021269299360,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
22-Apr-16 14:24:46,ASI,0160005744402715,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
22-Apr-16 14:41:25,ASI,0160005715899675,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
22-Apr-16 14:41:29,ASI,0160005334175192,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
22-Apr-16 14:49:23,ASI,0160011833079422,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
22-Apr-16 14:59:35,ASI,0160033065042183,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
22-Apr-16 15:00:10,DCFS EZ (New),01701017321181180160,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
22-Apr-16 15:08:04,Reg SV Student,0160005292123358,N/A,3295,SV Entry (Tag On),,1,0.50,0.00,-0.50,-0.50,8.00,Unlmtd,,Success
22-Apr-16 15:18:10,Reg SV Regular,0160010260488965,N/A,3295,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,9.25,Unlmtd,,Success
22-Apr-16 15:20:52,ASI,0160028111902992,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
22-Apr-16 15:21:05,Reg SV Regular,0160015088951920,N/A,3295,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,25.15,Unlmtd,,Success
22-Apr-16 15:21:27,ASI,0160005510981595,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
22-Apr-16 15:28:51,ASI,0160012373480541,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
22-Apr-16 16:32:34,ASI,0160041273604488,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
22-Apr-16 16:33:49,ASI,0160005334490070,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
22-Apr-16 16:33:52,ASI,0160005290219034,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
22-Apr-16 16:33:57,ASI,0160008049700684,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
22-Apr-16 16:34:11,ASI,0160041888215043,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
22-Apr-16 16:35:03,Reg SV Regular,0160008544991515,N/A,3295,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,0.50,Unlmtd,,Success
22-Apr-16 16:36:39,Reg SV Regular,0160008205221954,N/A,3295,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,2.00,Unlmtd,,Success
22-Apr-16 16:42:40,ASI,0160036514916436,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,1.75,Unlmtd,0,Success
22-Apr-16 17:04:42,ASI,0160028111399793,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
22-Apr-16 17:11:13,ASI,0160005733498716,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
22-Apr-16 17:11:23,ASI,0160005688457113,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
22-Apr-16 17:13:29,Reg SV Regular,0160008450674717,N/A,3295,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,7.50,Unlmtd,,Success
22-Apr-16 17:18:36,Reg SV Regular,0160001056381209,N/A,3295,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,16.00,Unlmtd,,Success
22-Apr-16 17:27:48,ASI,0160008049632689,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
22-Apr-16 17:39:09,ASI,0160008064354607,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
22-Apr-16 17:39:18,Reg SV Regular,0160008398507037,N/A,3295,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,13.25,Unlmtd,,Success
22-Apr-16 17:43:54,Reg SV Sr/Dis,0160017162605414,N/A,3295,SV Entry (Tag On),,1,0.35,0.00,-0.35,-0.35,0.95,Unlmtd,,Success
22-Apr-16 17:47:44,Reg SV Regular,0160001513999122,N/A,3295,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,48.50,Unlmtd,,Success
22-Apr-16 17:48:08,Reg SV Regular,0160008350528476,N/A,3295,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,7.00,Unlmtd,,Success
22-Apr-16 17:54:42,ASI,0160008287444318,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
22-Apr-16 18:12:09,EZ Pass AdultZ0,0160024501969527,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
22-Apr-16 18:16:55,EZ Annual Z5,0160038980501890,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
