Date,FareProduct,TransitCard,PaymentType,BusNo,TransactionType,SeqNo,GrpQty,TotalCost,Bonus,Change,TotalChange,ValueLeft,RidesLeft,RenewedAdvCount,Status
29-Apr-16 09:22:00,Reg SV Regular,0160008487466947,N/A,3219,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,10.00,Unlmtd,,Success
29-Apr-16 09:59:22,ASI,0160005587677910,N/A,3219,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
29-Apr-16 10:01:06,ASI,0160008120238877,N/A,3219,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
29-Apr-16 10:05:44,ASI,0160028110143630,N/A,3219,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
29-Apr-16 10:23:46,ASI,0160041879618569,N/A,3219,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
29-Apr-16 10:27:54,ASI,0160005834321437,N/A,3219,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
29-Apr-16 10:29:21,ASI,0160012372698143,N/A,3219,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
29-Apr-16 10:33:03,Reg SV Regular,01700846184161112325,N/A,3219,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,2.75,Unlmtd,,Success
29-Apr-16 10:33:21,ASI,0160008141553437,N/A,3219,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
29-Apr-16 11:02:14,ASI,0160041273363689,N/A,3219,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
29-Apr-16 11:08:52,ASI,0160041278762083,N/A,3219,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
29-Apr-16 11:22:00,Reg SV Regular,0160008073193111,N/A,3219,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,96.50,Unlmtd,,Success
29-Apr-16 11:47:11,ASI,0160008050939569,N/A,3219,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
29-Apr-16 12:12:40,ASI,0160011560163902,N/A,3219,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
29-Apr-16 12:12:44,ASI,0160019591268673,N/A,3219,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
29-Apr-16 12:12:48,ASI,0160011832638947,N/A,3219,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
29-Apr-16 12:13:58,ASI,0160008105771355,N/A,3219,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
29-Apr-16 12:16:47,ASI,0160008034261486,N/A,3219,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.50,Unlmtd,0,Success
29-Apr-16 12:20:29,ASI,0160005808281435,N/A,3219,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.25,Unlmtd,0,Success
29-Apr-16 12:23:29,ASI,0160036524949393,N/A,3219,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
29-Apr-16 12:37:03,ASI,0160005664936791,N/A,3219,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
29-Apr-16 12:37:10,Reg SV Student,0160005523541915,N/A,3219,SV Entry (Tag On),,1,0.50,0.00,-0.50,-0.50,13.50,Unlmtd,,Success
29-Apr-16 12:49:25,ASI,0160008122031833,N/A,3219,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
29-Apr-16 12:50:30,Reg SV Regular,0160005601951515,N/A,3219,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,2.65,Unlmtd,,Success
29-Apr-16 12:52:29,ASI,0160038262463157,N/A,3219,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
29-Apr-16 13:14:02,ASI,0160011559619906,N/A,3219,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,3.50,Unlmtd,0,Success
29-Apr-16 13:14:20,ASI,0160028110442990,N/A,3219,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
29-Apr-16 13:23:33,ASI,0160041892660325,N/A,3219,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
29-Apr-16 13:53:07,ASI,0160011561247423,N/A,3219,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
29-Apr-16 13:53:12,ASI,0160005327157918,N/A,3219,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
29-Apr-16 13:58:14,Reg SV Regular,0160008281660679,N/A,3219,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,2.50,Unlmtd,,Success
29-Apr-16 14:29:59,ASI,0160008288505117,N/A,3219,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
29-Apr-16 14:39:39,ASI,0160008073830878,N/A,3219,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
29-Apr-16 14:53:23,ASI,0160008050481323,N/A,3219,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
29-Apr-16 15:09:12,Reg SV Sr/Dis,0160005441713117,N/A,3219,SV Entry (Tag On),,1,0.35,0.00,-0.35,-0.35,7.80,Unlmtd,,Success
29-Apr-16 15:09:14,Reg SV Sr/Dis,0160029993124135,N/A,3219,SV Entry (Tag On),,1,0.35,0.00,-0.35,-0.35,5.10,Unlmtd,,Success
29-Apr-16 15:19:04,ASI,0160005499683030,N/A,3219,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
29-Apr-16 15:23:26,ASI,0160019691819714,N/A,3219,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
29-Apr-16 15:51:53,ASI,0160008106691354,N/A,3219,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
29-Apr-16 16:01:51,Reg SV Regular,0160039992557680,N/A,3219,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,19.25,Unlmtd,,Success
29-Apr-16 16:12:28,ASI,0160005288127199,N/A,3219,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
29-Apr-16 16:22:38,Reg SV Regular,0160005705028954,N/A,3219,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,7.75,Unlmtd,,Success
29-Apr-16 16:28:49,ASI,0160005565737751,N/A,3219,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
29-Apr-16 16:29:44,ASI,0160005499189277,N/A,3219,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.50,Unlmtd,0,Success
29-Apr-16 16:55:03,ASI,0160020979208968,N/A,3219,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,1.25,Unlmtd,0,Success
29-Apr-16 17:18:18,Reg SV Regular,0160041323391607,N/A,3219,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,10.00,Unlmtd,,Success
29-Apr-16 17:36:00,Reg SV Regular,0160008833569733,N/A,3219,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,3.80,Unlmtd,,Success
29-Apr-16 17:36:05,Reg SV Regular,0160008187385439,N/A,3219,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,1.25,Unlmtd,,Success
29-Apr-16 17:36:16,Reg SV Regular,0160040268287606,N/A,3219,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,4.25,Unlmtd,,Success
29-Apr-16 17:36:19,Reg SV Regular,0160007865295878,N/A,3219,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,6.50,Unlmtd,,Success
29-Apr-16 17:36:21,Reg SV Regular,0160008642808470,N/A,3219,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,37.50,Unlmtd,,Success
29-Apr-16 17:37:22,Reg SV Regular,0160004935443679,N/A,3219,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,2.50,Unlmtd,,Success
29-Apr-16 18:14:01,Reg SV Regular,0160005115867991,N/A,3219,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,6.50,Unlmtd,,Success
29-Apr-16 19:11:13,ASI,0160005652485595,N/A,3219,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
29-Apr-16 19:32:52,ASI,0160011543715745,N/A,3219,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
29-Apr-16 19:35:49,ASI,0160005758734235,N/A,3219,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,6.30,Unlmtd,0,Success
29-Apr-16 19:36:02,Reg SV Regular,0160008333978715,N/A,3219,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,7.50,Unlmtd,,Success
29-Apr-16 07:59:41,ASI,0160011832019262,N/A,3209,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
29-Apr-16 08:06:50,ASI,0160005664652315,N/A,3209,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
29-Apr-16 08:18:46,Reg SV Regular,0160008416855194,N/A,3209,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,15.00,Unlmtd,,Success
29-Apr-16 08:18:57,ASI,0160005335010711,N/A,3209,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
29-Apr-16 08:19:01,Reg SV Regular,0160005820392798,N/A,3209,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,1.65,Unlmtd,,Success
29-Apr-16 08:22:17,Reg SV Regular,0160008199713438,N/A,3209,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,3.40,Unlmtd,,Success
29-Apr-16 08:59:44,Reg SV Regular,0160018595944560,N/A,3209,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,1.50,Unlmtd,,Success
29-Apr-16 09:14:04,EZ Pass AdultZ0,0160005832016476,N/A,3209,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,1,Success
29-Apr-16 09:16:45,Reg SV Regular,0160005031338390,N/A,3209,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,36.00,Unlmtd,,Success
29-Apr-16 09:16:48,Reg SV Regular,0160008657667035,N/A,3209,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,27.50,Unlmtd,,Success
29-Apr-16 09:19:32,EZ Pass AdultZ0,0160000649927445,N/A,3209,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
29-Apr-16 09:56:37,Reg SV Regular,0160005277962713,N/A,3209,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,6.65,Unlmtd,,Success
29-Apr-16 10:10:28,Reg SV Regular,0160001200652562,N/A,3209,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,11.10,Unlmtd,,Success
29-Apr-16 10:14:45,Reg SV Regular,0160008329126550,N/A,3209,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,4.25,Unlmtd,,Success
29-Apr-16 10:14:48,Reg SV Regular,0160008388793753,N/A,3209,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,4.25,Unlmtd,,Success
29-Apr-16 10:14:49,Reg SV Regular,0160008388793431,N/A,3209,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,4.25,Unlmtd,,Success
29-Apr-16 11:50:06,Reg SV Regular,0160008199713438,N/A,3209,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,2.65,Unlmtd,,Success
29-Apr-16 06:23:08,Reg SV Regular,0160008092297752,N/A,3295,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,0.50,Unlmtd,,Success
29-Apr-16 06:47:32,ASI,0160008071530397,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
29-Apr-16 06:56:30,ASI,0160036515261071,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
29-Apr-16 07:09:48,Reg SV Regular,0160008333690393,N/A,3295,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,1.00,Unlmtd,,Success
29-Apr-16 07:14:38,ASI,0160008147302557,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
29-Apr-16 07:15:38,EZ Pass AdultZ0,0160008453103839,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.25,Unlmtd,0,Success
29-Apr-16 07:18:51,Reg SV Student,0160005292123358,N/A,3295,SV Entry (Tag On),,1,0.50,0.00,-0.50,-0.50,6.00,Unlmtd,,Success
29-Apr-16 07:23:44,PS Try Tran Mon,0160039870581364,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
29-Apr-16 07:39:51,ASI,0160005334175192,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
29-Apr-16 07:58:42,ASI,0160005499189277,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.50,Unlmtd,0,Success
29-Apr-16 08:15:56,ASI,0160011831873024,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
29-Apr-16 08:20:30,ASI,0160036515213239,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
29-Apr-16 08:45:31,ASI,0160033064689547,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
29-Apr-16 08:48:12,ASI,0160020982328803,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,1.08,Unlmtd,0,Success
29-Apr-16 08:49:34,ASI,0160005332704159,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
29-Apr-16 08:57:36,ASI,0160005835283032,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
29-Apr-16 09:25:52,ASI,0160008087670872,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
29-Apr-16 09:49:43,ASI,0160005334914079,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
29-Apr-16 10:10:27,ASI,0160005510594398,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
29-Apr-16 10:23:38,ASI,0160005586531670,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.75,Unlmtd,0,Success
29-Apr-16 10:23:41,EZ Pass S/D Z0,0160004823984479,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,1,Success
29-Apr-16 10:23:44,EZ Pass S/D Z1,0160033512101095,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,1,Success
29-Apr-16 10:26:59,ASI,0160008139195670,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
29-Apr-16 10:38:10,ASI,0160041273463208,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
29-Apr-16 10:48:20,ASI,0160028110442990,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
29-Apr-16 10:55:02,ASI,0160005699168790,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
29-Apr-16 10:55:05,ASI,0160005742272797,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
29-Apr-16 11:02:55,ASI,0160005688457113,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
29-Apr-16 11:27:40,EZ Pass AdultZ2,0160008167744035,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,1,Success
29-Apr-16 11:29:41,ASI,0160008280931352,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
29-Apr-16 11:29:44,ASI,0160008077561438,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
29-Apr-16 11:29:47,EZ Pass AdultZ0,0160005737722392,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
29-Apr-16 11:29:56,ASI,0160036514916436,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,1.75,Unlmtd,0,Success
29-Apr-16 11:35:13,Reg SV Sr/Dis,0160005650981595,N/A,3295,SV Entry (Tag On),,1,0.35,0.00,-0.35,-0.35,12.50,Unlmtd,,Success
29-Apr-16 12:03:50,ASI,0160036514436112,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
29-Apr-16 12:03:53,Reg SV Regular,0160005538017430,N/A,3295,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,2.50,Unlmtd,,Success
29-Apr-16 12:13:53,ASI,0160036514838838,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
29-Apr-16 12:15:48,ASI,0160005585933919,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
29-Apr-16 12:26:29,ASI,0160008085409117,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
29-Apr-16 12:40:33,Reg SV Regular,0160008473337110,N/A,3295,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,2.50,Unlmtd,,Success
29-Apr-16 13:04:37,ASI,0160011559836542,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
29-Apr-16 13:40:57,ASI,0160033064021543,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
29-Apr-16 13:50:46,ASI,0160008105757917,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
29-Apr-16 13:56:00,ASI,0160005583865436,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
29-Apr-16 14:26:58,ASI,0160005678225439,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
29-Apr-16 14:33:45,ASI,0160019589121959,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
29-Apr-16 14:37:41,ASI,0160008117547033,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
29-Apr-16 14:45:34,ASI,0160008074052316,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
29-Apr-16 14:47:26,ASI,0160005336364638,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
29-Apr-16 15:48:53,ASI,0160005585825750,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,3.00,Unlmtd,0,Success
29-Apr-16 16:08:46,ASI,0160008280931352,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
29-Apr-16 16:09:05,ASI,0160005753971352,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
29-Apr-16 16:22:53,Reg SV Regular,0160005424181597,N/A,3295,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,2.00,Unlmtd,,Success
29-Apr-16 16:25:56,Reg SV Sr/Dis,0160005417235350,N/A,3295,SV Entry (Tag On),,1,0.35,0.00,-0.35,-0.35,9.10,Unlmtd,,Success
29-Apr-16 16:51:11,ASI,0160005413556312,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
29-Apr-16 17:17:33,ASI,0160008049700684,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
29-Apr-16 17:21:28,ASI,0160019691700518,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
29-Apr-16 17:53:51,ASI,0160008054986079,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
29-Apr-16 18:29:25,Reg SV Regular,0160010260488965,N/A,3295,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,6.25,Unlmtd,,Success
29-Apr-16 18:31:53,ASI,0160005587593752,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
29-Apr-16 18:33:56,ASI,0160041273463208,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
29-Apr-16 18:35:43,Reg SV Sr/Dis,0160008118378719,N/A,3295,SV Entry (Tag On),,1,0.35,0.00,-0.35,-0.35,2.85,Unlmtd,,Success
29-Apr-16 18:39:35,Reg SV Regular,0160008396955352,N/A,3295,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,6.00,Unlmtd,,Success
29-Apr-16 18:41:32,Reg SV Regular,0160008272738070,N/A,3295,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,13.75,Unlmtd,,Success
29-Apr-16 19:00:11,Reg SV Sr/Dis,0160005076149918,N/A,3295,SV Entry (Tag On),,1,0.35,0.00,-0.35,-0.35,7.75,Unlmtd,,Success
29-Apr-16 19:12:13,EZ Pass AdultZ0,0160008256104158,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
29-Apr-16 19:21:55,ASI,0160005498569438,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
29-Apr-16 19:24:46,ASI,0160011542093185,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
29-Apr-16 19:28:40,ASI,0160008288030231,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
29-Apr-16 19:52:24,ASI,0160036514688274,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
29-Apr-16 19:54:12,Reg SV Regular,0160005788795354,N/A,3295,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,9.75,Unlmtd,,Success
29-Apr-16 07:12:40,Reg SV Regular,0160007924925796,N/A,3224,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,26.25,Unlmtd,,Success
29-Apr-16 07:15:40,DCFS EZ (New),01702800458726928643,N/A,3224,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
29-Apr-16 07:18:03,ASI,0160011562053184,N/A,3224,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
29-Apr-16 07:34:51,ASI,0160008141039510,N/A,3224,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
29-Apr-16 07:34:59,Reg SV Regular,0160008450674717,N/A,3224,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,11.25,Unlmtd,,Success
29-Apr-16 07:36:08,ASI,0160012373523902,N/A,3224,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
