Date,FareProduct,TransitCard,PaymentType,BusNo,TransactionType,SeqNo,GrpQty,TotalCost,Bonus,Change,TotalChange,ValueLeft,RidesLeft,RenewedAdvCount,Status
27-Apr-16 09:24:48,DCFS EZ (New),01702811453843206400,N/A,3219,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
27-Apr-16 09:26:08,ASI,0160005327587676,N/A,3219,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
27-Apr-16 09:26:11,ASI,0160038272766672,N/A,3219,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
27-Apr-16 09:30:16,ASI,0160033086345706,N/A,3219,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
27-Apr-16 09:32:38,ASI,0160021204103529,N/A,3219,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
27-Apr-16 09:43:54,ASI,0160005597175194,N/A,3219,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
27-Apr-16 09:53:19,Reg SV Regular,0160038854179815,N/A,3219,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,12.05,Unlmtd,,Success
27-Apr-16 10:07:11,ASI,0160033064840108,N/A,3219,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
27-Apr-16 10:08:44,Reg SV Sr/Dis,0160005067623194,N/A,3219,SV Entry (Tag On),,1,0.35,0.00,-0.35,-0.35,19.90,Unlmtd,,Success
27-Apr-16 10:25:24,ASI,0160008050939569,N/A,3219,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
27-Apr-16 10:28:07,ASI,0160008276231510,N/A,3219,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
27-Apr-16 10:29:48,EZ Pass AdultZ0,0160008448430875,N/A,3219,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.50,Unlmtd,0,Success
27-Apr-16 10:39:58,Reg SV Sr/Dis,0160001446953980,N/A,3219,SV Entry (Tag On),,1,0.35,0.00,-0.35,-0.35,6.75,Unlmtd,,Success
27-Apr-16 11:24:21,ASI,0160028112222994,N/A,3219,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
27-Apr-16 11:36:03,ASI,0160005501131358,N/A,3219,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
27-Apr-16 11:36:06,ASI,0160028112010357,N/A,3219,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
27-Apr-16 11:40:32,ASI,0160005341034390,N/A,3219,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
27-Apr-16 11:59:36,Reg SV Regular,0160010590303330,N/A,3219,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,27.60,Unlmtd,,Success
27-Apr-16 12:20:03,ASI,0160020836191688,N/A,3219,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
27-Apr-16 12:20:08,ASI,0160038272923794,N/A,3219,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,2.00,Unlmtd,0,Success
27-Apr-16 12:20:09,Reg SV Sr/Dis,0160038272923794,N/A,3219,No Prod Use Type,,1,0.00,0.00,0.00,0.00,2.00,Unlmtd,,Passback
27-Apr-16 12:20:23,ASI,0160028110511471,N/A,3219,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
27-Apr-16 12:25:44,ASI,0160033086345706,N/A,3219,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
27-Apr-16 12:30:58,Reg SV Regular,0160005788380637,N/A,3219,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,45.25,Unlmtd,,Success
27-Apr-16 12:36:19,Reg SV Regular,0160008402719552,N/A,3219,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,19.25,Unlmtd,,Success
27-Apr-16 12:39:09,ASI,0160005413556312,N/A,3219,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
27-Apr-16 12:39:12,ASI,0160036513746198,N/A,3219,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
27-Apr-16 12:43:55,ASI,0160005587677910,N/A,3219,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
27-Apr-16 12:57:32,Reg SV Regular,0160004916080797,N/A,3219,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,14.50,Unlmtd,,Success
27-Apr-16 13:22:00,ASI,0160028111979958,N/A,3219,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
27-Apr-16 13:23:38,Reg SV Regular,0160008992112671,N/A,3219,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,13.05,Unlmtd,,Success
27-Apr-16 13:31:16,Reg SV Regular,0160008564939030,N/A,3219,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,3.25,Unlmtd,,Success
27-Apr-16 13:40:06,ASI,0160038262463157,N/A,3219,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
27-Apr-16 13:47:43,ASI,0160036513746198,N/A,3219,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
27-Apr-16 14:03:47,ASI,0160028112222994,N/A,3219,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
27-Apr-16 14:03:54,ASI,0160005509349275,N/A,3219,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
27-Apr-16 14:04:12,ASI,0160005335683038,N/A,3219,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
27-Apr-16 14:30:31,EZ Pass AdultZ0,0160008237212633,N/A,3219,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
27-Apr-16 14:45:49,Reg SV Regular,0160001306195581,N/A,3219,No Prod Use Type,,1,0.00,0.00,0.00,0.00,250.65,Unlmtd,,Autoload-ValueExceed
27-Apr-16 14:45:49,Reg SV Regular,0160001306195581,N/A,3219,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,249.90,Unlmtd,,Success
27-Apr-16 14:54:05,ASI,0160005654323992,N/A,3219,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
27-Apr-16 15:03:44,DCFS EZ (New),01701799860195979525,N/A,3219,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
27-Apr-16 15:04:23,DCFS EZ (New),01700249591750488325,N/A,3219,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
27-Apr-16 15:06:35,ASI,0160005414678552,N/A,3219,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
27-Apr-16 15:17:51,ASI,0160012372224866,N/A,3219,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
27-Apr-16 15:20:20,EZ Pass AdultZ0,0160008154032543,N/A,3219,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,9.80,Unlmtd,0,Success
27-Apr-16 15:20:24,EZ Pass AdultZ0,0160018895915120,N/A,3219,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,3.00,Unlmtd,0,Success
27-Apr-16 15:28:02,ASI,0160033065097864,N/A,3219,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
27-Apr-16 15:35:21,Reg SV Regular,0160038854179815,N/A,3219,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,11.30,Unlmtd,,Success
27-Apr-16 15:49:47,Reg SV College,01701114686747603208,N/A,3219,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,29.75,Unlmtd,,Success
27-Apr-16 15:49:50,Reg SV Regular,0160009089527516,N/A,3219,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,17.50,Unlmtd,,Success
27-Apr-16 15:55:09,Reg SV Regular,0160002529550784,N/A,3219,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,0.50,Unlmtd,,Success
27-Apr-16 15:56:08,Reg SV Regular,0160005446787678,N/A,3219,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,9.50,Unlmtd,,Success
27-Apr-16 15:56:13,ASI,0160005292758559,N/A,3219,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
27-Apr-16 16:00:16,Reg SV Regular,0160010161251520,N/A,3219,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,16.65,Unlmtd,,Success
27-Apr-16 16:12:08,ASI,0160005333917594,N/A,3219,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
27-Apr-16 16:14:46,ASI,0160008073627670,N/A,3219,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
27-Apr-16 16:14:55,ASI,0160008085449758,N/A,3219,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
27-Apr-16 16:24:50,ASI,0160036514838671,N/A,3219,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
27-Apr-16 16:40:55,ASI,0160005334490070,N/A,3219,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
27-Apr-16 17:39:25,ASI,0160005594339678,N/A,3219,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
27-Apr-16 17:49:54,ASI,0160042245281280,N/A,3219,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
27-Apr-16 18:39:57,EZ Pass AdultZ0,0160040972825204,N/A,3219,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.45,Unlmtd,1,Success
27-Apr-16 18:39:59,Reg SV Regular,0160008476451355,N/A,3219,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,19.75,Unlmtd,,Success
27-Apr-16 19:07:41,ASI,0160041274532001,N/A,3219,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
27-Apr-16 19:12:22,ASI,0160042245281280,N/A,3219,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
27-Apr-16 19:19:51,ASI,0160019692531870,N/A,3219,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
27-Apr-16 06:38:29,ASI,0160008071530397,N/A,3209,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
27-Apr-16 07:39:33,EZ Pass AdultZ0,0160041198036089,N/A,3209,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
27-Apr-16 07:40:42,ASI,0160005509475351,N/A,3209,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
27-Apr-16 14:59:20,EZ PassS/D Repl,0160005660356952,N/A,3209,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
27-Apr-16 18:06:38,EZ Pass AdultZ0,0160000912153661,N/A,3209,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
27-Apr-16 06:48:42,ASI,0160028111856917,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
27-Apr-16 06:49:41,Reg SV Sr/Dis,0160028111856917,N/A,3295,No Prod Use Type,,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,,Passback
27-Apr-16 06:49:46,Reg SV Sr/Dis,0160028111856917,N/A,3295,No Prod Use Type,,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,,Passback
27-Apr-16 07:03:20,ASI,0160036514436112,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
27-Apr-16 07:09:47,Reg SV Regular,0160008183370393,N/A,3295,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,22.25,Unlmtd,,Success
27-Apr-16 07:15:17,Reg SV Regular,0160002655075580,N/A,3295,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,10.00,Unlmtd,,Success
27-Apr-16 07:18:35,Reg SV Student,0160005292123358,N/A,3295,SV Entry (Tag On),,1,0.50,0.00,-0.50,-0.50,6.50,Unlmtd,,Success
27-Apr-16 07:18:54,ASI,0160008034196526,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
27-Apr-16 07:22:57,PS Try Tran Mon,0160039870581364,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
27-Apr-16 07:24:36,EZ Pass AdultZ0,0160008672579678,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,1,Success
27-Apr-16 07:39:37,ASI,0160038273252276,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
27-Apr-16 08:09:16,Reg SV Regular,0160008431993756,N/A,3295,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,2.25,Unlmtd,,Success
27-Apr-16 08:41:59,ASI,0160011561247423,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
27-Apr-16 08:48:24,Reg SV Regular,0160008469931355,N/A,3295,SV Exit (Tag Off),,1,0.00,0.00,0.00,0.00,40.15,Unlmtd,,Success
27-Apr-16 08:59:40,Reg SV Sr/Dis,0160001446953980,N/A,3295,SV Entry (Tag On),,1,0.35,0.00,-0.35,-0.35,7.10,Unlmtd,,Success
27-Apr-16 09:00:59,ASI,0160005586927191,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
27-Apr-16 09:11:10,Reg SV Sr/Dis,0160029993124135,N/A,3295,SV Entry (Tag On),,1,0.35,0.00,-0.35,-0.35,5.80,Unlmtd,,Success
27-Apr-16 09:17:05,Reg SV Regular,0160005386740638,N/A,3295,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,7.90,Unlmtd,,Success
27-Apr-16 09:19:06,ASI,0160005334490070,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
27-Apr-16 09:19:23,ASI,0160005498569438,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
27-Apr-16 09:22:13,ASI,0160036514916436,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,1.75,Unlmtd,0,Success
27-Apr-16 09:22:15,ASI,0160008201856159,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
27-Apr-16 09:22:18,ASI,0160020378727840,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
27-Apr-16 09:38:31,Reg SV Regular,0160002502210141,N/A,3295,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,7.75,Unlmtd,,Success
27-Apr-16 09:46:58,ASI,0160020982328803,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,1.08,Unlmtd,0,Success
27-Apr-16 09:53:15,Reg SV Regular,0160008675090392,N/A,3295,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,0.50,Unlmtd,,Success
27-Apr-16 10:17:16,Reg SV Regular,0160008509863832,N/A,3295,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,22.25,Unlmtd,,Success
27-Apr-16 10:48:54,ASI,0160005585685592,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
27-Apr-16 10:51:38,ASI,0160008294091672,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
27-Apr-16 11:05:22,ASI,0160036513746198,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
27-Apr-16 11:10:28,ASI,0160005332281752,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
27-Apr-16 11:12:14,Reg SV Sr/Dis,0160005504290714,N/A,3295,SV Entry (Tag On),,1,0.35,0.00,-0.35,-0.35,0.65,Unlmtd,,Success
27-Apr-16 11:33:15,ASI,0160019589444351,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
27-Apr-16 11:40:51,ASI,0160005414703830,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
27-Apr-16 12:11:19,ASI,0160005715899675,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
27-Apr-16 12:13:11,ASI,0160041880311683,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
27-Apr-16 12:15:34,ASI,0160008105637911,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
27-Apr-16 12:17:14,ASI,0160005335046558,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
27-Apr-16 13:06:00,ASI,0160005506210074,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
27-Apr-16 13:43:05,ASI,0160033064021543,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
27-Apr-16 13:55:42,Reg SV Regular,0160005685160157,N/A,3295,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,1.25,Unlmtd,,Success
27-Apr-16 14:02:56,Reg SV Sr/Dis,01702315810590716165,N/A,3295,SV Entry (Tag On),,1,0.35,0.00,-0.35,-0.35,12.40,Unlmtd,,Success
27-Apr-16 14:08:38,ASI,0160005511518875,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
27-Apr-16 14:15:47,Reg SV Sr/Dis,0160008893005958,N/A,3295,SV Entry (Tag On),,1,0.35,0.00,-0.35,-0.35,2.30,Unlmtd,,Success
27-Apr-16 14:16:53,ASI,0160005585591519,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
27-Apr-16 14:22:27,ASI,0160028112307159,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
27-Apr-16 14:33:08,ASI,0160036514688274,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
27-Apr-16 14:41:05,ASI,0160036515583474,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
27-Apr-16 14:58:13,Reg SV Regular,0160008074239194,N/A,3295,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,14.25,Unlmtd,,Success
27-Apr-16 15:21:52,Reg SV Regular,0160002637634306,N/A,3295,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,0.80,Unlmtd,,Success
27-Apr-16 15:51:21,Reg SV Sr/Dis,0160001446953980,N/A,3295,SV Entry (Tag On),,1,0.35,0.00,-0.35,-0.35,11.40,Unlmtd,,Success
27-Apr-16 15:58:30,ASI,0160005585825750,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,3.00,Unlmtd,0,Success
27-Apr-16 16:08:24,ASI,0160012141481664,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
27-Apr-16 16:08:44,ASI,0160005654323992,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
27-Apr-16 16:22:35,Reg SV Regular,0160008309710878,N/A,3295,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,18.75,Unlmtd,,Success
27-Apr-16 16:22:45,Reg SV Regular,0160005682878876,N/A,3295,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,9.00,Unlmtd,,Success
27-Apr-16 16:23:59,Reg SV Regular,0160040724282480,N/A,3295,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,9.75,Unlmtd,,Success
27-Apr-16 16:37:31,ASI,0160005668039832,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
27-Apr-16 16:38:13,ASI,0160005586440799,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
27-Apr-16 16:44:06,Reg SV Regular,0160008284009114,N/A,3295,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,6.30,Unlmtd,,Success
27-Apr-16 16:51:28,ASI,0160005652384152,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
27-Apr-16 17:00:19,EZ Pass S/D Z0,0160005088054874,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
27-Apr-16 17:17:09,Reg SV Regular,0160008618979677,N/A,3295,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,3.65,Unlmtd,,Success
27-Apr-16 17:19:15,Reg SV Regular,0160008833569733,N/A,3295,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,2.05,Unlmtd,,Success
27-Apr-16 17:22:11,ASI,0160008105771355,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
27-Apr-16 17:30:59,Reg SV Regular,0160005662299994,N/A,3295,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,8.00,Unlmtd,,Success
27-Apr-16 17:50:31,Reg SV Student,0160010161713123,N/A,3295,SV Entry (Tag On),,1,0.50,0.00,-0.50,-0.50,0.35,Unlmtd,,Success
27-Apr-16 17:55:52,ASI,0160008071993751,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
27-Apr-16 18:27:54,ASI,0160005333367832,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
27-Apr-16 18:27:59,Reg SV Regular,0160008423961431,N/A,3295,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,0.75,Unlmtd,,Success
27-Apr-16 18:36:42,Reg SV Regular,0160008483436639,N/A,3295,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,25.75,Unlmtd,,Success
27-Apr-16 18:36:44,Reg SV Regular,0160008527184799,N/A,3295,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,1.00,Unlmtd,,Success
27-Apr-16 18:50:18,DCFS EZ (New),01702460128202748168,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
27-Apr-16 19:15:05,ASI,0160019588930756,N/A,3295,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
27-Apr-16 19:40:42,Reg SV Regular,0160005221754711,N/A,3295,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,20.25,Unlmtd,,Success
27-Apr-16 07:30:27,Reg SV Regular,0160008305271198,N/A,3224,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,5.00,Unlmtd,,Success
27-Apr-16 07:33:58,Reg SV Regular,0160008438844952,N/A,3224,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,12.75,Unlmtd,,Success
27-Apr-16 07:57:30,ASI,0160005572342876,N/A,3224,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
27-Apr-16 08:29:01,ASI,0160005755874075,N/A,3224,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
27-Apr-16 08:38:48,ASI,0160033064420422,N/A,3224,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
27-Apr-16 08:54:56,Reg SV Regular,0160007862652832,N/A,3224,SV Entry (Tag On),,1,0.75,0.00,-0.75,-0.75,4.95,Unlmtd,,Success
27-Apr-16 09:20:50,ASI,0160033064420422,N/A,3224,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
27-Apr-16 09:29:32,ASI,0160005521530076,N/A,3224,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,1.25,Unlmtd,0,Success
27-Apr-16 09:29:37,ASI,0160005583244319,N/A,3224,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
27-Apr-16 09:29:41,ASI,0160005334451676,N/A,3224,Pass Entry (Tag On),,1,0.00,0.00,0.00,0.00,0.00,Unlmtd,0,Success
